 TIME                    	Temperature_ext_C        	Sky_Temperature          	Relative_Humidity        	Wind_velocity            	Solar_zenith_angle       	Solar_Azimut_angle       	Total_titled_surf_radiati	Beam_radiation           	Angle_of_incid_4_surf    	Ground_reflectance       	
  +3.6000000000000000E+01	  +5.0350000000000001E+00	  -4.3964356774712883E+00	  +4.5741316370239878E-03	  +4.2999999999999998E+00	  +6.9694502680697511E+01	  -2.1535722549224797E+01	  +1.2357741439798183E+03	  +7.1605187816968964E+02	  +2.9263261086028972E+01	  +2.0000000000000001E-01	
  +3.7000000000000000E+01	  +6.0099999999999998E+00	  -3.4028388472858069E+00	  +4.6360346949340017E-03	  +4.1550000000000002E+00	  +6.7024137382681943E+01	  -6.9588332281684222E+00	  +1.4669547724649690E+03	  +8.9158837975613233E+02	  +2.3951810287826298E+01	  +2.0000000000000001E-01	
  +3.8000000000000000E+01	  +6.7650000000000006E+00	  -2.6006605852975326E+00	  +4.6729735037998295E-03	  +3.7949999999999999E+00	  +6.7126039093326170E+01	  +8.0346924593772524E+00	  +1.4162763849340849E+03	  +8.0137987832657393E+02	  +2.4172366782532258E+01	  +2.0000000000000001E-01	
  +3.9000000000000000E+01	  +7.3599999999999994E+00	  -1.9844817687707632E+00	  +4.6158004460126563E-03	  +3.5650000000000004E+00	  +6.9987622834488178E+01	  +2.2549810515296137E+01	  +1.3592097687616370E+03	  +7.9974749537651689E+02	  +2.9798141814180823E+01	  +2.0000000000000001E-01	
  +4.0000000000000000E+01	  +7.7050000000000001E+00	  -3.3549670944225340E+00	  +4.4973591401477140E-03	  +3.3750000000000000E+00	  +7.5281834951894552E+01	  +3.5914118098419351E+01	  +1.5594482314273230E+03	  +1.0744047015905035E+03	  +3.8434234414464825E+01	  +2.0000000000000001E-01	
  +4.1000000000000000E+01	  +7.4450000000000003E+00	  -8.0046495592819156E+00	  +4.3846013992792990E-03	  +3.0850000000000000E+00	  +8.2516682535659626E+01	  +4.7900015907435609E+01	  +8.9681549874623101E+02	  +5.8867273156708438E+02	  +4.8339437669099659E+01	  +2.0000000000000001E-01	
  +4.2000000000000000E+01	  +6.3049999999999997E+00	  -1.3670594390431347E+01	  +4.2604278838939856E-03	  +2.9150000000000000E+00	  +8.8311817913415069E+01	  +5.5408004899265300E+01	  +5.5045849175530135E+00	  +0.0000000000000000E+00	  +5.5425153826211101E+01	  +2.0000000000000001E-01	
  +4.3000000000000000E+01	  +5.1850000000000005E+00	  -1.6515664362208270E+01	  +4.1594577978277709E-03	  +3.1250000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.4000000000000000E+01	  +4.7149999999999999E+00	  -1.6897222795873176E+01	  +4.0232014485493189E-03	  +3.2549999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.5000000000000000E+01	  +4.2949999999999999E+00	  -1.7309022653427576E+01	  +3.8528946941379883E-03	  +3.0899999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.6000000000000000E+01	  +3.5850000000000000E+00	  -1.8100383871801853E+01	  +3.6634642707226118E-03	  +2.8100000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.7000000000000000E+01	  +2.5350000000000001E+00	  -1.9219540257075721E+01	  +3.5366611213320663E-03	  +2.5800000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.8000000000000000E+01	  +1.6650000000000000E+00	  -2.0141635468650293E+01	  +3.4515789999199904E-03	  +2.4800000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.9000000000000000E+01	  +1.1250000000000000E+00	  -2.0918660485623576E+01	  +3.3194156774149016E-03	  +2.3350000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.0000000000000000E+01	  +3.3499999999999996E-01	  -2.2001295274481606E+01	  +3.1931013648366720E-03	  +1.9449999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.1000000000000000E+01	  -5.1499999999999990E-01	  -2.3183800319238117E+01	  +3.0590343892251187E-03	  +1.6499999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.2000000000000000E+01	  -1.0649999999999999E+00	  -2.4093452123413414E+01	  +2.9749777524924414E-03	  +1.5750000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.3000000000000000E+01	  -1.6850000000000001E+00	  -2.5121998385174265E+01	  +2.8751845407321932E-03	  +1.5700000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.4000000000000000E+01	  -2.3899999999999997E+00	  -2.6261067190703017E+01	  +2.7570593975384636E-03	  +1.6450000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.5000000000000000E+01	  -2.8250000000000002E+00	  -2.7062183859018006E+01	  +2.7024147780980285E-03	  +1.6099999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.6000000000000000E+01	  -3.0649999999999999E+00	  -2.7650654508476805E+01	  +2.6474714732342241E-03	  +1.4300000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.7000000000000000E+01	  -2.8449999999999998E+00	  -2.7609041827450881E+01	  +2.6813384578804988E-03	  +1.2749999999999999E+00	  +8.7991312712534096E+01	  -5.5159999453634711E+01	  +9.2068856466813589E+00	  +0.0000000000000000E+00	  +5.5184501697511728E+01	  +2.0000000000000001E-01	
  +5.8000000000000000E+01	  -1.5750000000000000E+00	  -2.6242215460600391E+01	  +2.8995704312218666E-03	  +1.2250000000000001E+00	  +8.1928578223590065E+01	  -4.7214744140594384E+01	  +1.0382813268723287E+03	  +7.1664121943149337E+02	  +4.7737857295994367E+01	  +2.0000000000000001E-01	
  +5.9000000000000000E+01	  +3.7499999999999994E-01	  -2.4304418165619978E+01	  +3.0857374593542476E-03	  +1.0899999999999999E+00	  +7.4797266114351316E+01	  -3.5131001816407789E+01	  +1.7329772032758156E+03	  +1.2472791513909542E+03	  +3.7887565284617658E+01	  +2.0000000000000001E-01	
  +6.0000000000000000E+01	  +2.1749999999999998E+00	  -2.2550129041084205E+01	  +3.1604618765809513E-03	  +1.2250000000000001E+00	  +6.9640871274079558E+01	  -2.1666604044002348E+01	  +2.2942789264834578E+03	  +1.6812449181400402E+03	  +2.9390880469585195E+01	  +2.0000000000000001E-01	
  +6.1000000000000000E+01	  +3.7700000000000005E+00	  -2.0909891438322376E+01	  +3.2443504555457279E-03	  +1.5300000000000000E+00	  +6.6947546761963693E+01	  -7.0781737912464697E+00	  +2.7729503748609186E+03	  +2.0841376728684836E+03	  +2.4057856252137981E+01	  +2.0000000000000001E-01	
  +6.2000000000000000E+01	  +5.2300000000000004E+00	  -1.9538482121487647E+01	  +3.2108224492343219E-03	  +1.7200000000000000E+00	  +6.7028693381043269E+01	  +7.9348941227897249E+00	  +3.0135581817773545E+03	  +2.3734548904787421E+03	  +2.4232808877187178E+01	  +2.0000000000000001E-01	
  +6.3000000000000000E+01	  +6.3200000000000003E+00	  -1.8593478742446848E+01	  +3.1082393205813224E-03	  +1.8950000000000000E+00	  +6.9874264344922096E+01	  +2.2474012782314084E+01	  +2.8767751998215540E+03	  +2.3675891322839425E+03	  +2.9815596213064321E+01	  +2.0000000000000001E-01	
  +6.4000000000000000E+01	  +6.8450000000000006E+00	  -1.8036401486176175E+01	  +3.0388622675435227E-03	  +1.7749999999999999E+00	  +7.5157936237537129E+01	  +3.5861768126148014E+01	  +2.3347984471169602E+03	  +1.8867239948931297E+03	  +3.8427695027388857E+01	  +2.0000000000000001E-01	
  +6.5000000000000000E+01	  +5.9450000000000003E+00	  -1.8309941864583408E+01	  +3.1739096813285274E-03	  +1.7000000000000000E+00	  +8.2386835411016122E+01	  +4.7867374207356697E+01	  +1.4679784214144677E+03	  +1.1537961876653583E+03	  +4.8322617902539463E+01	  +2.0000000000000001E-01	
  +6.6000000000000000E+01	  +3.5099999999999998E+00	  -2.0203190124774352E+01	  +3.1635030394109188E-03	  +1.9399999999999999E+00	  +8.8244920008852375E+01	  +5.5462840491315688E+01	  +7.3541226608551007E+00	  +0.0000000000000000E+00	  +5.5481337290217262E+01	  +2.0000000000000001E-01	
  +6.7000000000000000E+01	  +1.2949999999999999E+00	  -2.2294481530916414E+01	  +2.9705586978521284E-03	  +2.0649999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.8000000000000000E+01	  +4.5000000000000040E-02	  -2.3313417880755537E+01	  +2.9027495517829835E-03	  +1.8500000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.9000000000000000E+01	  -9.0999999999999992E-01	  -2.4096440125083774E+01	  +2.8054553716978792E-03	  +1.7100000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.0000000000000000E+01	  -1.6099999999999999E+00	  -2.4662479822662704E+01	  +2.7292778828827656E-03	  +1.7850000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.1000000000000000E+01	  -2.1200000000000001E+00	  -2.5095344756446366E+01	  +2.6791418556312944E-03	  +1.8650000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.2000000000000000E+01	  -2.6400000000000001E+00	  -2.5734971087348811E+01	  +2.5645268181486505E-03	  +1.8999999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.3000000000000000E+01	  -3.0800000000000001E+00	  -2.6415365227792620E+01	  +2.4559680615856587E-03	  +2.0750000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.4000000000000000E+01	  -3.4299999999999997E+00	  -2.7072716355876594E+01	  +2.3558385156501119E-03	  +1.3399999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.5000000000000000E+01	  -3.9199999999999999E+00	  -2.7938397260129165E+01	  +2.2464349298012467E-03	  +8.4999999999999998E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.6000000000000000E+01	  -4.1299999999999999E+00	  -2.8493870981345054E+01	  +2.1936244565296734E-03	  +1.5249999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.7000000000000000E+01	  -4.2500000000000000E+00	  -2.8921078526845008E+01	  +2.1717502430221181E-03	  +1.7850000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.8000000000000000E+01	  -4.5899999999999999E+00	  -2.9616400396640415E+01	  +2.1357982002527761E-03	  +1.8149999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.9000000000000000E+01	  -4.9350000000000005E+00	  -3.0365863036785385E+01	  +2.0732567963805686E-03	  +1.8999999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.0000000000000000E+01	  -5.2000000000000002E+00	  -3.0963941107084565E+01	  +2.0379355038289680E-03	  +1.9749999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.1000000000000000E+01	  -4.8200000000000003E+00	  -2.6068435604294166E+01	  +2.1177197747131783E-03	  +1.6549999999999998E+00	  +8.7986114452414625E+01	  -5.5300386862603609E+01	  +9.2067990059154852E+00	  +0.0000000000000000E+00	  +5.5324887610183794E+01	  +2.0000000000000001E-01	
  +8.2000000000000000E+01	  -3.2949999999999999E+00	  -1.6985571520156896E+01	  +2.3242733448387604E-03	  +1.4800000000000000E+00	  +8.1909589307115610E+01	  -4.7353088378828140E+01	  +1.5222367111437009E+03	  +1.2024948578623892E+03	  +4.7876132627619974E+01	  +2.0000000000000001E-01	
  +8.3000000000000000E+01	  -1.0500000000000000E+00	  -9.7439972123586927E+00	  +2.5793115641356864E-03	  +1.4299999999999999E+00	  +7.4758713624059865E+01	  -3.5268596852465187E+01	  +2.3346782132198464E+03	  +1.8773355298125039E+03	  +3.8025441533863038E+01	  +2.0000000000000001E-01	
  +8.4000000000000000E+01	  +8.0000000000000004E-01	  -7.8717299221776216E+00	  +2.7415729736611012E-03	  +1.5850000000000000E+00	  +6.9579892075865914E+01	  -2.1798940055070751E+01	  +2.8413527905179135E+03	  +2.3180685309117457E+03	  +2.9524407955387240E+01	  +2.0000000000000001E-01	
  +8.5000000000000000E+01	  +2.3650000000000002E+00	  -6.2671586567077497E+00	  +2.8673801476911949E-03	  +2.0850000000000000E+00	  +6.6863494588938536E+01	  -7.1974270718961328E+00	  +3.1439676371101878E+03	  +2.5880847432157666E+03	  +2.4171288662788470E+01	  +2.0000000000000001E-01	
  +8.6000000000000000E+01	  +3.7400000000000002E+00	  -2.9975878540379313E+00	  +2.9155540915057078E-03	  +1.9150000000000000E+00	  +6.6924059588151195E+01	  +7.8368457431077028E+00	  +3.0338747677457991E+03	  +2.4049860285156969E+03	  +2.4301315768469202E+01	  +2.0000000000000001E-01	
  +8.7000000000000000E+01	  +4.6899999999999995E+00	  -3.9147426109225876E+00	  +2.8790122240638341E-03	  +1.4500000000000000E+00	  +6.9754068167688402E+01	  +2.2401455434421010E+01	  +2.6359262736069095E+03	  +2.0328731261208502E+03	  +2.9840411497348587E+01	  +2.0000000000000001E-01	
  +8.8000000000000000E+01	  +5.1099999999999994E+00	  -6.1991153903709346E+00	  +2.9638907189979344E-03	  +1.2400000000000000E+00	  +7.5027822976410164E+01	  +3.5813790289077104E+01	  +2.1567253926553162E+03	  +1.6752082329695620E+03	  +3.8427678602555162E+01	  +2.0000000000000001E-01	
