 TIME                    	Temperature_ext_C        	Sky_Temperature          	Relative_Humidity        	Wind_velocity            	Solar_zenith_angle       	Solar_Azimut_angle       	Total_titled_surf_radiati	Beam_radiation           	Angle_of_incid_4_surf    	Ground_reflectance       	
  +3.5000000000000000E+01	  +5.5350000000000001E+00	  +2.2688742566310793E-01	  +4.5476231686817506E-03	  +3.6050000000000000E+00	  +7.4828787862637370E+01	  -3.4996091942930519E+01	  +4.2208237620540899E+02	  +2.2201193746808065E+02	  +3.7754564093609929E+01	  +2.0000000000000001E-01	
  +3.6000000000000000E+01	  +7.3249999999999993E+00	  +2.8996282090348586E+00	  +4.8567951540622279E-03	  +3.9500000000000002E+00	  +6.9694502680697511E+01	  -2.1535722549224797E+01	  +7.2991973190594172E+02	  +3.6430709591089476E+02	  +2.9263261086028972E+01	  +2.0000000000000001E-01	
  +3.7000000000000000E+01	  +8.9299999999999997E+00	  +4.5472941345540789E+00	  +5.0603750893797768E-03	  +4.0800000000000001E+00	  +6.7024137382681943E+01	  -6.9588332281684222E+00	  +7.0309918000838218E+02	  +2.7964949180542897E+02	  +2.3951810287826298E+01	  +2.0000000000000001E-01	
  +3.8000000000000000E+01	  +1.0195000000000000E+01	  +5.8616156380193161E+00	  +5.2440065860301817E-03	  +4.2850000000000001E+00	  +6.7126039093326170E+01	  +8.0346924593772524E+00	  +1.1507154743540673E+03	  +5.3206368970862695E+02	  +2.4172366782532258E+01	  +2.0000000000000001E-01	
  +3.9000000000000000E+01	  +1.1730000000000000E+01	  +7.4829677242905746E+00	  +5.5540619522846356E-03	  +3.9849999999999999E+00	  +6.9987622834488178E+01	  +2.2549810515296137E+01	  +7.1165708733121437E+02	  +1.9056483288268569E+02	  +2.9798141814180823E+01	  +2.0000000000000001E-01	
  +4.0000000000000000E+01	  +1.2574999999999999E+01	  +8.4159479321133404E+00	  +5.7819741640863752E-03	  +3.4500000000000002E+00	  +7.5281834951894552E+01	  +3.5914118098419351E+01	  +1.1296919130207748E+03	  +5.5271212995206997E+02	  +3.8434234414464825E+01	  +2.0000000000000001E-01	
  +4.1000000000000000E+01	  +1.2510000000000000E+01	  +8.4313145961784812E+00	  +5.8975059339836308E-03	  +3.3600000000000003E+00	  +8.2516682535659626E+01	  +4.7900015907435609E+01	  +1.2901924478872625E+03	  +8.2318463276047578E+02	  +4.8339437669099659E+01	  +2.0000000000000001E-01	
  +4.2000000000000000E+01	  +1.1745000000000001E+01	  +7.7750097463932093E+00	  +6.0937230204246989E-03	  +3.2500000000000000E+00	  +8.8311817913415069E+01	  +5.5408004899265300E+01	  +6.5784404768047523E+02	  +5.8740475065382645E+02	  +5.5425153826211101E+01	  +2.0000000000000001E-01	
  +4.3000000000000000E+01	  +1.0400000000000000E+01	  +6.5465268619491326E+00	  +6.2579171244614446E-03	  +2.7700000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.4000000000000000E+01	  +9.5099999999999998E+00	  +5.7289994062109599E+00	  +6.2720485010234559E-03	  +1.8500000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.5000000000000000E+01	  +9.3650000000000002E+00	  +5.6255941762566977E+00	  +6.2791798934595106E-03	  +1.4150000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.6000000000000000E+01	  +9.5100000000000016E+00	  +5.1364738122002223E+00	  +6.3345242828260640E-03	  +1.2749999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.7000000000000000E+01	  +9.6950000000000003E+00	  +4.6922628511180164E+00	  +6.4121766299166513E-03	  +8.9999999999999991E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.8000000000000000E+01	  +9.4800000000000004E+00	  +5.1593378746871963E+00	  +6.3939687958836401E-03	  +1.3149999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.9000000000000000E+01	  +9.1300000000000008E+00	  +5.4677362231163329E+00	  +6.3170860237706074E-03	  +1.8550000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.0000000000000000E+01	  +9.0050000000000008E+00	  +4.6399336276609233E+00	  +6.3026382034630079E-03	  +2.0899999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.1000000000000000E+01	  +8.6150000000000002E+00	  +2.0849217624361245E+00	  +6.2461772865547317E-03	  +1.9700000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.2000000000000000E+01	  +8.1999999999999993E+00	  +2.2861198091879942E+00	  +6.1753336104432852E-03	  +1.2600000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.3000000000000000E+01	  +7.9150000000000009E+00	  +3.3458201279782998E+00	  +6.0894849524916759E-03	  +8.0000000000000004E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.4000000000000000E+01	  +7.7750000000000004E+00	  +2.4043071656194002E+00	  +6.0655411454809717E-03	  +8.5999999999999999E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.5000000000000000E+01	  +7.7300000000000004E+00	  +3.0202037602992391E+00	  +6.0463384541874646E-03	  +1.3799999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.6000000000000000E+01	  +7.6050000000000004E+00	  +3.5587023367628490E+00	  +5.9260630106042185E-03	  +1.7200000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.7000000000000000E+01	  +7.7199999999999998E+00	  +3.6238190517353246E+00	  +5.9037055199412016E-03	  +1.5850000000000000E+00	  +8.7991312712534096E+01	  -5.5159999453634711E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5184501697511728E+01	  +2.0000000000000001E-01	
  +5.8000000000000000E+01	  +8.0300000000000011E+00	  +3.9014104763949149E+00	  +5.9250917053815383E-03	  +1.5400000000000000E+00	  +8.1928578223590065E+01	  -4.7214744140594384E+01	  +1.8333158734755011E+00	  +0.0000000000000000E+00	  +4.7737857295994367E+01	  +2.0000000000000001E-01	
  +5.9000000000000000E+01	  +8.5449999999999999E+00	  +4.4008730449268683E+00	  +5.9573258065673557E-03	  +1.5900000000000001E+00	  +7.4797266114351316E+01	  -3.5131001816407789E+01	  +2.7783718543793082E+01	  +0.0000000000000000E+00	  +3.7887565284617658E+01	  +2.0000000000000001E-01	
  +6.0000000000000000E+01	  +9.3049999999999997E+00	  +5.2113982785107282E+00	  +6.2319595077206628E-03	  +2.0049999999999999E+00	  +6.9640871274079558E+01	  -2.1666604044002348E+01	  +1.4912534886015700E+02	  +5.0186415466866869E+01	  +2.9390880469585195E+01	  +2.0000000000000001E-01	
  +6.1000000000000000E+01	  +1.0365000000000000E+01	  +5.6300030430431889E+00	  +6.6930774220692792E-03	  +2.4800000000000000E+00	  +6.6947546761963693E+01	  -7.0781737912464697E+00	  +4.8588162861210515E+02	  +2.0381157053288013E+02	  +2.4057856252137981E+01	  +2.0000000000000001E-01	
  +6.2000000000000000E+01	  +1.1730000000000000E+01	  +7.1254273120599692E+00	  +7.1604737431722907E-03	  +2.6849999999999996E+00	  +6.7028693381043269E+01	  +7.9348941227897249E+00	  +1.5209709511924825E+02	  +2.2979507929946326E+01	  +2.4232808877187178E+01	  +2.0000000000000001E-01	
  +6.3000000000000000E+01	  +1.2795000000000000E+01	  +9.0002511244516086E+00	  +7.4532643671461115E-03	  +2.9500000000000002E+00	  +6.9874264344922096E+01	  +2.2474012782314084E+01	  +8.8054941133048445E+01	  +0.0000000000000000E+00	  +2.9815596213064321E+01	  +2.0000000000000001E-01	
  +6.4000000000000000E+01	  +1.3285000000000000E+01	  +9.5414917527422176E+00	  +7.5063449861305321E-03	  +3.6650000000000000E+00	  +7.5157936237537129E+01	  +3.5861768126148014E+01	  +5.5875897393035764E+01	  +0.0000000000000000E+00	  +3.8427695027388857E+01	  +2.0000000000000001E-01	
  +6.5000000000000000E+01	  +1.3344999999999999E+01	  +9.6480453253422525E+00	  +7.4862589114458120E-03	  +4.3900000000000006E+00	  +8.2386835411016122E+01	  +4.7867374207356697E+01	  +2.9638044373744606E+01	  +0.0000000000000000E+00	  +4.8322617902539463E+01	  +2.0000000000000001E-01	
  +6.6000000000000000E+01	  +1.3150000000000000E+01	  +9.4850547453624472E+00	  +7.3883059146570475E-03	  +4.5649999999999995E+00	  +8.8244920008852375E+01	  +5.5462840491315688E+01	  +1.3127825792344129E+01	  +2.0400287255277672E+00	  +5.5481337290217262E+01	  +2.0000000000000001E-01	
  +6.7000000000000000E+01	  +1.2754999999999999E+01	  +9.0993019422253383E+00	  +7.1950363588525459E-03	  +4.4249999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.8000000000000000E+01	  +1.2350000000000000E+01	  +8.7051640436658317E+00	  +7.0004731719706705E-03	  +4.3200000000000003E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.9000000000000000E+01	  +1.2065000000000001E+01	  +7.7564473450494802E+00	  +6.8201376998919937E-03	  +4.4749999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.0000000000000000E+01	  +1.1685000000000000E+01	  +6.6984612890652215E+00	  +6.6451625465579010E-03	  +4.5800000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.1000000000000000E+01	  +1.1219999999999999E+01	  +5.5291240353772650E+00	  +6.4800993383868164E-03	  +4.4550000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.2000000000000000E+01	  +1.0864999999999998E+01	  +4.4256413429575332E+00	  +6.2842070888675878E-03	  +4.3650000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.3000000000000000E+01	  +1.0529999999999999E+01	  +4.0310882691262009E+00	  +6.1433449146444047E-03	  +4.4749999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.4000000000000000E+01	  +1.0149999999999999E+01	  +3.6030772572530623E+00	  +6.1055043004004470E-03	  +4.5449999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.5000000000000000E+01	  +9.8000000000000007E+00	  +3.1816007875133892E+00	  +6.0394011209182561E-03	  +4.2799999999999994E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.6000000000000000E+01	  +9.3700000000000010E+00	  +4.3771615920030627E-01	  +5.9788199272907266E-03	  +3.6349999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.7000000000000000E+01	  +8.6950000000000003E+00	  -5.8541856662172336E+00	  +5.9261219068586406E-03	  +2.9199999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.8000000000000000E+01	  +7.9500000000000002E+00	  -1.0267510026083812E+01	  +5.8031678821902615E-03	  +2.4800000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.9000000000000000E+01	  +7.2650000000000006E+00	  -1.1438076380984853E+01	  +5.6033435670305330E-03	  +2.2900000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.0000000000000000E+01	  +6.5300000000000002E+00	  -1.2641344858948344E+01	  +5.3891673460785923E-03	  +2.1250000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.1000000000000000E+01	  +5.6750000000000007E+00	  -1.3926869313552970E+01	  +5.1954081089051864E-03	  +2.0200000000000000E+00	  +8.7986114452414625E+01	  -5.5300386862603609E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5324887610183794E+01	  +2.0000000000000001E-01	
  +8.2000000000000000E+01	  +5.1650000000000000E+00	  -1.1829395155703764E+01	  +5.1561062105945936E-03	  +2.2500000000000000E+00	  +8.1909589307115610E+01	  -4.7353088378828140E+01	  +9.1914721255200895E+00	  +0.0000000000000000E+00	  +4.7876132627619974E+01	  +2.0000000000000001E-01	
  +8.3000000000000000E+01	  +6.0999999999999996E+00	  -5.4419848244277205E+00	  +5.4777569099139015E-03	  +2.6150000000000002E+00	  +7.4758713624059865E+01	  -3.5268596852465187E+01	  +1.4646437335475321E+03	  +1.1173265842086503E+03	  +3.8025441533863038E+01	  +2.0000000000000001E-01	
  +8.4000000000000000E+01	  +8.3700000000000010E+00	  -5.2364888346721727E-01	  +5.9194172506287709E-03	  +2.7800000000000002E+00	  +6.9579892075865914E+01	  -2.1798940055070751E+01	  +2.3094237118869819E+03	  +1.7949368489357166E+03	  +2.9524407955387240E+01	  +2.0000000000000001E-01	
  +8.5000000000000000E+01	  +1.0795000000000000E+01	  +2.8543839308188694E+00	  +6.3619708165286977E-03	  +2.9500000000000002E+00	  +6.6863494588938536E+01	  -7.1974270718961328E+00	  +2.7557884734481549E+03	  +2.1381258475043960E+03	  +2.4171288662788470E+01	  +2.0000000000000001E-01	
  +8.6000000000000000E+01	  +1.2614999999999998E+01	  +4.0238786353288560E+00	  +6.6772290403592453E-03	  +3.1150000000000002E+00	  +6.6924059588151195E+01	  +7.8368457431077028E+00	  +2.8220183663315433E+03	  +2.1523476598994503E+03	  +2.4301315768469202E+01	  +2.0000000000000001E-01	
  +8.7000000000000000E+01	  +1.3614999999999998E+01	  +1.8714217709961076E+00	  +6.6429855339339133E-03	  +3.1500000000000004E+00	  +6.9754068167688402E+01	  +2.2401455434421010E+01	  +2.7857581788324360E+03	  +2.1733943099540888E+03	  +2.9840411497348587E+01	  +2.0000000000000001E-01	
  +8.8000000000000000E+01	  +1.4080000000000000E+01	  +4.7819901372320714E+00	  +6.5991395009600837E-03	  +2.8350000000000000E+00	  +7.5027822976410164E+01	  +3.5813790289077104E+01	  +2.5036463500786167E+03	  +1.9910724115766172E+03	  +3.8427678602555162E+01	  +2.0000000000000001E-01	
