Timestamp,THERMOKON_15DF_OccupancyTime_u6_108,THERMOKON_15DF_OccupancyBinaire_u6_108,NOVOS3_7_Temperature_u6_108,THERMOKON_15DF_Humidity_u6_108,NOVOS3_7_Co2_u6_108,DUTCHSS_1F6E_Noise_u6_108
01-Jul-2024 00:00:00,0,0,25.7,53,1250,33.7
01-Jul-2024 00:10:00,0,0,25.7,53,1250,33.7
01-Jul-2024 00:20:00,0,0,25.6,53,1249,33.7
01-Jul-2024 00:30:00,0,0,25.6,53,1249,33.7
01-Jul-2024 00:40:00,0,0,25.6,53,1249,33.7
01-Jul-2024 00:50:00,0,0,25.6,53,1249,33.7
01-Jul-2024 01:00:00,0,0,25.6,53,1237,33.7
01-Jul-2024 01:10:00,0,0,25.6,53,1237,33.6
01-Jul-2024 01:20:00,0,0,25.6,53,1237,33.7
01-Jul-2024 01:30:00,0,0,25.5,54,1250,33.7
01-Jul-2024 01:40:00,0,0,25.5,54,1250,33.7
01-Jul-2024 01:50:00,0,0,25.5,54,1250,33.7
01-Jul-2024 02:00:00,0,0,25.5,54,1242,33.7
01-Jul-2024 02:10:00,0,0,25.5,54,1242,33.7
01-Jul-2024 02:20:00,0,0,25.5,54,1242,33.7
01-Jul-2024 02:30:00,0,0,25.5,54,1242,33.7
01-Jul-2024 02:40:00,0,0,25.5,54,1242,33.7
01-Jul-2024 02:50:00,0,0,25.5,54,1242,33.7
01-Jul-2024 03:00:00,0,0,25.5,54,1233,33.7
01-Jul-2024 03:10:00,0,0,25.5,54,1233,33.7
01-Jul-2024 03:20:00,0,0,25.5,54,1233,33.7
01-Jul-2024 03:30:00,0,0,25.5,54,1252,33.7
01-Jul-2024 03:40:00,0,0,25.5,54,1252,33.7
01-Jul-2024 03:50:00,0,0,25.5,54,1252,33.7
01-Jul-2024 04:00:00,0,0,25.5,54,1226,33.7
01-Jul-2024 04:10:00,0,0,25.5,54,1226,33.7
01-Jul-2024 04:20:00,0,0,25.5,54,1226,33.7
01-Jul-2024 04:30:00,0,0,25.5,54,1240,33.7
01-Jul-2024 04:40:00,0,0,25.5,54,1240,33.7
01-Jul-2024 04:50:00,0,0,25.5,54,1240,33.7
01-Jul-2024 05:00:00,0,0,25.5,54,1240,33.7
01-Jul-2024 05:10:00,0,0,25.4,54,1244,33.7
01-Jul-2024 05:20:00,0,0,25.4,54,1244,33.7
01-Jul-2024 05:30:00,0,0,25.4,54,1244,33.7
01-Jul-2024 05:40:00,0,0,25.4,54,1240,33.7
01-Jul-2024 05:50:00,0,0,25.4,54,1240,33.7
01-Jul-2024 06:00:00,0,0,25.4,54,1240,33.7
01-Jul-2024 06:10:00,0,0,25.4,54,1252,33.7
01-Jul-2024 06:20:00,0,0,25.4,54,1252,33.7
01-Jul-2024 06:30:00,0,0,25.4,54,1252,33.7
01-Jul-2024 06:40:00,0,0,25.4,54,1243,34.1
01-Jul-2024 06:50:00,0,0,25.4,54,1243,33.6
01-Jul-2024 07:00:00,0,0,25.4,54,1243,33.7
01-Jul-2024 07:10:00,0,0,25.3,54,1251,33.9
01-Jul-2024 07:20:00,0,0,25.3,54,1251,33.7
01-Jul-2024 07:30:00,0,0,25.3,54,1251,33.7
01-Jul-2024 07:40:00,0,0,25.3,54,1270,33.6
01-Jul-2024 07:50:00,3,1,25.3,53,1270,33.7
01-Jul-2024 08:00:00,0,0,25.3,52,1270,34.5
01-Jul-2024 08:10:00,0,0,23,52,1254,34.3
01-Jul-2024 08:20:00,3,1,23,52,1254,41
01-Jul-2024 08:30:00,5,1,23,52,1254,40.4
01-Jul-2024 08:40:00,0,0,22.7,52,1295,41.9
01-Jul-2024 08:50:00,7,1,22.7,52,1295,40.9
01-Jul-2024 09:00:00,9,1,22.7,53,1295,43.1
01-Jul-2024 09:10:00,0,0,22.5,53,1270,43.8
01-Jul-2024 09:20:00,3,1,22.5,53,1270,47.8
01-Jul-2024 09:30:00,9,1,22.5,54,1270,49.8
01-Jul-2024 09:40:00,0,0,22.5,54,1270,48.7
01-Jul-2024 09:50:00,7,1,22.7,55,1241,47.5
01-Jul-2024 10:00:00,3,1,22.7,55,1241,41.4
01-Jul-2024 10:10:00,0,0,22.7,54,1241,43.4
01-Jul-2024 10:20:00,3,1,23.4,54,1345,43.8
01-Jul-2024 10:30:00,11,1,23.4,54,1345,42.5
01-Jul-2024 10:40:00,0,0,23.4,54,1345,43.7
01-Jul-2024 10:50:00,0,0,24.2,54,1377,42
01-Jul-2024 11:00:00,15,1,24.2,54,1377,45.1
01-Jul-2024 11:10:00,0,0,24.2,54,1377,41.9
01-Jul-2024 11:20:00,0,0,24.4,54,1455,43.3
01-Jul-2024 11:30:00,23,1,24.4,54,1455,47.1
01-Jul-2024 11:40:00,1,0,24.4,54,1455,50
01-Jul-2024 11:50:00,0,0,24.6,54,1517,47.5
01-Jul-2024 12:00:00,3,1,24.6,54,1517,50.8
01-Jul-2024 12:10:00,0,0,24.6,54,1517,46
01-Jul-2024 12:20:00,5,1,24.6,53,1420,33.7
01-Jul-2024 12:30:00,0,0,24.6,53,1420,33.7
01-Jul-2024 12:40:00,0,0,24.6,53,1420,33.7
01-Jul-2024 12:50:00,0,0,24.7,53,1369,33.7
01-Jul-2024 13:00:00,0,0,24.7,53,1369,33.7
01-Jul-2024 13:10:00,0,0,24.7,52,1369,33.7
01-Jul-2024 13:20:00,0,0,24.7,52,1369,33.7
01-Jul-2024 13:30:00,3,1,24.8,52,1329,33.7
01-Jul-2024 13:40:00,0,0,24.8,49,1329,35.8
01-Jul-2024 13:50:00,1,0,24.8,49,1329,37.2
01-Jul-2024 14:00:00,1,0,24.5,44,1301,45.9
01-Jul-2024 14:10:00,0,0,24.5,44,1301,45.9
01-Jul-2024 14:20:00,7,1,24.5,44,1301,47.7
01-Jul-2024 14:30:00,13,1,24.6,44,1276,41.4
01-Jul-2024 14:40:00,0,0,24.6,44,1276,43.5
01-Jul-2024 14:50:00,3,1,24.6,44,1276,46.2
01-Jul-2024 15:00:00,11,1,24.7,45,1257,44.7
01-Jul-2024 15:10:00,0,0,24.7,47,1257,41.1
01-Jul-2024 15:20:00,0,0,24.7,48,1257,43.8
01-Jul-2024 15:30:00,9,1,24.5,49,1285,41.4
01-Jul-2024 15:40:00,0,0,24.5,49,1285,34.4
01-Jul-2024 15:50:00,5,1,24.5,50,1285,41.7
01-Jul-2024 16:00:00,13,1,24.4,51,1310,38.3
01-Jul-2024 16:10:00,0,0,24.4,50,1310,45.6
01-Jul-2024 16:20:00,0,0,24.4,51,1310,45
01-Jul-2024 16:30:00,3,1,24.4,51,1254,36.8
01-Jul-2024 16:40:00,0,0,24.4,50,1254,34.3
01-Jul-2024 16:50:00,3,1,24.4,50,1254,38.5
01-Jul-2024 17:00:00,0,0,24.3,50,1291,35.9
01-Jul-2024 17:10:00,0,0,24.3,50,1291,47.8
01-Jul-2024 17:20:00,3,1,24.3,50,1291,49.1
01-Jul-2024 17:30:00,19,1,24.3,50,1291,41.2
01-Jul-2024 17:40:00,0,0,24.6,51,1318,44.3
01-Jul-2024 17:50:00,0,0,24.6,51,1318,45.9
01-Jul-2024 18:00:00,9,1,24.6,52,1318,41.9
01-Jul-2024 18:10:00,0,0,24.7,52,1323,33.8
01-Jul-2024 18:20:00,0,0,24.7,52,1323,33.8
01-Jul-2024 18:30:00,0,0,24.7,52,1323,33.7
01-Jul-2024 18:40:00,0,0,24.8,53,1290,33.7
01-Jul-2024 18:50:00,0,0,24.8,53,1290,33.7
01-Jul-2024 19:00:00,0,0,24.8,53,1290,33.7
01-Jul-2024 19:10:00,0,0,24.9,53,1279,33.7
01-Jul-2024 19:20:00,0,0,24.9,53,1279,33.7
01-Jul-2024 19:30:00,0,0,24.9,53,1279,33.8
01-Jul-2024 19:40:00,0,0,24.9,53,1269,33.8
01-Jul-2024 19:50:00,0,0,24.9,53,1269,33.7
01-Jul-2024 20:00:00,0,0,24.9,54,1269,33.8
01-Jul-2024 20:10:00,0,0,25.1,54,1255,33.7
01-Jul-2024 20:20:00,0,0,25.1,54,1255,33.7
01-Jul-2024 20:30:00,0,0,25.1,53,1255,33.6
01-Jul-2024 20:40:00,0,0,25.4,53,1254,33.7
01-Jul-2024 20:50:00,0,0,25.4,53,1254,33.7
01-Jul-2024 21:00:00,0,0,25.4,53,1254,33.7
01-Jul-2024 21:10:00,0,0,25.5,53,1253,33.7
01-Jul-2024 21:20:00,0,0,25.5,54,1253,33.7
01-Jul-2024 21:30:00,0,0,25.5,53,1253,33.7
01-Jul-2024 21:40:00,0,0,25.5,53,1253,33.7
01-Jul-2024 21:50:00,0,0,25.5,53,1255,33.7
01-Jul-2024 22:00:00,0,0,25.5,53,1255,33.9
01-Jul-2024 22:10:00,0,0,25.5,53,1255,33.7
01-Jul-2024 22:20:00,0,0,25.5,53,1262,33.7
01-Jul-2024 22:30:00,0,0,25.5,53,1262,33.6
01-Jul-2024 22:40:00,0,0,25.5,53,1262,33.7
01-Jul-2024 22:50:00,0,0,25.4,53,1273,33.6
01-Jul-2024 23:00:00,0,0,25.4,53,1273,33.6
01-Jul-2024 23:10:00,0,0,25.4,53,1273,33.6
01-Jul-2024 23:20:00,0,0,25.4,53,1259,33.7
01-Jul-2024 23:30:00,0,0,25.4,53,1259,33.7
01-Jul-2024 23:40:00,0,0,25.4,53,1259,33.7
01-Jul-2024 23:50:00,0,0,25.3,53,1254,33.7
02-Jul-2024 00:00:00,0,0,25.3,53,1254,33.7
02-Jul-2024 00:10:00,0,0,25.3,53,1254,33.7
02-Jul-2024 00:20:00,0,0,25.3,53,1255,33.7
02-Jul-2024 00:30:00,0,0,25.3,53,1255,33.7
02-Jul-2024 00:40:00,0,0,25.3,53,1255,33.7
02-Jul-2024 00:50:00,0,0,25.2,53,1241,33.7
02-Jul-2024 01:00:00,0,0,25.2,53,1241,33.9
02-Jul-2024 01:10:00,0,0,25.2,53,1241,33.7
02-Jul-2024 01:20:00,0,0,25.2,52,1249,33.7
02-Jul-2024 01:30:00,0,0,25.2,52,1249,33.7
02-Jul-2024 01:40:00,0,0,25.2,52,1249,33.8
02-Jul-2024 01:50:00,0,0,25.2,52,1249,33.7
02-Jul-2024 02:00:00,0,0,25.2,52,1250,33.7
02-Jul-2024 02:10:00,0,0,25.2,52,1250,33.7
02-Jul-2024 02:20:00,0,0,25.2,52,1250,33.7
02-Jul-2024 02:30:00,0,0,25.1,52,1249,33.7
02-Jul-2024 02:40:00,0,0,25.1,52,1249,33.7
02-Jul-2024 02:50:00,0,0,25.1,52,1249,33.7
02-Jul-2024 03:00:00,0,0,25.1,52,1254,33.7
02-Jul-2024 03:10:00,0,0,25.1,52,1254,33.7
02-Jul-2024 03:20:00,0,0,25.1,52,1254,33.7
02-Jul-2024 03:30:00,0,0,25.1,51,1249,33.7
02-Jul-2024 03:40:00,0,0,25.1,51,1249,33.7
02-Jul-2024 03:50:00,0,0,25.1,51,1249,33.7
02-Jul-2024 04:00:00,0,0,25,51,1245,33.7
02-Jul-2024 04:10:00,0,0,25,51,1245,33.7
02-Jul-2024 04:20:00,0,0,25,51,1245,33.6
02-Jul-2024 04:30:00,0,0,25,51,1236,33.7
02-Jul-2024 04:40:00,0,0,25,51,1236,33.7
02-Jul-2024 04:50:00,0,0,25,51,1236,33.7
02-Jul-2024 05:00:00,0,0,25,51,1253,33.7
02-Jul-2024 05:10:00,0,0,25,51,1253,33.7
02-Jul-2024 05:20:00,0,0,25,51,1253,33.6
02-Jul-2024 05:30:00,0,0,25,51,1249,33.6
02-Jul-2024 05:40:00,0,0,25,51,1249,33.6
02-Jul-2024 05:50:00,0,0,25,51,1249,33.6
02-Jul-2024 06:00:00,0,0,25,51,1249,33.6
02-Jul-2024 06:10:00,0,0,25,51,1245,33.6
02-Jul-2024 06:20:00,0,0,25,51,1245,33.6
02-Jul-2024 06:30:00,0,0,25,51,1245,34.3
02-Jul-2024 06:40:00,0,0,24.9,51,1254,33.6
02-Jul-2024 06:50:00,0,0,24.9,51,1254,33.6
02-Jul-2024 07:00:00,0,0,24.9,51,1254,33.6
02-Jul-2024 07:10:00,0,0,24.9,51,1270,35.3
02-Jul-2024 07:20:00,15,1,24.9,50,1270,33.6
02-Jul-2024 07:30:00,0,0,24.9,50,1270,33.6
02-Jul-2024 07:40:00,0,0,24.9,50,1253,33.6
02-Jul-2024 07:50:00,0,0,24.9,50,1253,33.7
02-Jul-2024 08:00:00,0,0,24.9,50,1253,41.7
02-Jul-2024 08:10:00,3,1,25,50,1298,35.1
02-Jul-2024 08:20:00,3,1,25,48,1298,42
02-Jul-2024 08:30:00,5,1,25,48,1298,42.5
02-Jul-2024 08:40:00,0,0,24.5,49,1367,45.5
02-Jul-2024 08:50:00,3,1,24.5,49,1367,44.5
02-Jul-2024 09:00:00,3,1,24.5,48,1367,44.8
02-Jul-2024 09:10:00,0,0,24.6,49,1429,46.3
02-Jul-2024 09:20:00,3,1,24.6,49,1429,46.9
02-Jul-2024 09:30:00,3,1,24.6,49,1429,49.6
02-Jul-2024 09:40:00,0,0,24.6,49,1449,48.3
02-Jul-2024 09:50:00,0,0,24.6,48,1449,45.2
02-Jul-2024 10:00:00,3,1,24.6,48,1449,45.1
02-Jul-2024 10:10:00,0,0,25.1,47,1441,34.1
02-Jul-2024 10:20:00,0,0,25.1,47,1441,34.2
02-Jul-2024 10:30:00,3,1,24.6,46,1390,44.2
02-Jul-2024 10:40:00,0,0,24.6,46,1390,46.1
02-Jul-2024 10:50:00,0,0,24.6,47,1390,44.8
02-Jul-2024 11:00:00,1,0,24.6,47,1408,43.4
02-Jul-2024 11:10:00,7,1,24.6,47,1408,50.1
02-Jul-2024 11:20:00,0,0,24.6,47,1408,46.9
02-Jul-2024 11:30:00,3,1,25.1,47,1401,45.3
02-Jul-2024 11:40:00,0,0,25.1,47,1401,38.5
02-Jul-2024 11:50:00,0,0,25.1,47,1401,33.7
02-Jul-2024 12:00:00,0,0,24.7,47,1344,46.5
02-Jul-2024 12:10:00,0,0,24.7,47,1344,34
02-Jul-2024 12:20:00,0,0,24.7,47,1344,33.9
02-Jul-2024 12:30:00,0,0,24.7,47,1341,34.2
02-Jul-2024 12:40:00,0,0,24.7,46,1341,33.7
02-Jul-2024 12:50:00,0,0,24.7,46,1341,34.1
02-Jul-2024 13:00:00,0,0,24.8,46,1339,34.7
02-Jul-2024 13:10:00,0,0,24.8,46,1339,34.2
02-Jul-2024 13:20:00,0,0,24.8,46,1339,34.8
02-Jul-2024 13:30:00,0,0,24.8,46,1339,34.1
02-Jul-2024 13:40:00,0,0,24.9,46,1338,34.7
02-Jul-2024 13:50:00,3,1,24.9,46,1338,33.7
02-Jul-2024 14:00:00,3,1,24.9,46,1338,47.1
02-Jul-2024 14:10:00,0,0,25.1,46,1357,46.7
02-Jul-2024 14:20:00,0,0,25.1,46,1357,45.9
02-Jul-2024 14:30:00,9,1,25.1,46,1357,45.5
02-Jul-2024 14:40:00,0,0,25.1,46,1423,44.9
02-Jul-2024 14:50:00,3,1,25.1,46,1423,45.2
02-Jul-2024 15:00:00,13,1,25.1,46,1423,48.9
02-Jul-2024 15:10:00,0,0,25.1,46,1442,46.3
02-Jul-2024 15:20:00,0,0,25.1,46,1442,45.3
02-Jul-2024 15:30:00,3,1,25.1,46,1442,44.9
02-Jul-2024 15:40:00,5,1,25.1,46,1402,34.3
02-Jul-2024 15:50:00,0,0,25.1,46,1402,34
02-Jul-2024 16:00:00,3,1,25.1,46,1402,43.6
02-Jul-2024 16:10:00,0,0,25.1,46,1419,43.3
02-Jul-2024 16:20:00,0,0,25.1,46,1419,42.3
02-Jul-2024 16:30:00,15,1,25.1,46,1419,47.3
02-Jul-2024 16:40:00,0,0,25.1,47,1424,44
02-Jul-2024 16:50:00,0,0,25.1,47,1424,45.4
02-Jul-2024 17:00:00,3,1,25.1,47,1424,35.5
02-Jul-2024 17:10:00,0,0,25.1,47,1424,44.4
02-Jul-2024 17:20:00,0,0,25,47,1416,44
02-Jul-2024 17:30:00,5,1,25,48,1416,42.9
02-Jul-2024 17:40:00,0,0,25,48,1416,34.6
02-Jul-2024 17:50:00,0,0,24.9,48,1345,38.6
02-Jul-2024 18:00:00,0,0,24.9,48,1345,33.7
02-Jul-2024 18:10:00,0,0,24.9,48,1345,33.8
02-Jul-2024 18:20:00,0,0,24.8,48,1303,33.8
02-Jul-2024 18:30:00,0,0,24.8,48,1303,33.7
02-Jul-2024 18:40:00,0,0,24.8,48,1303,33.7
02-Jul-2024 18:50:00,0,0,24.8,49,1268,33.7
02-Jul-2024 19:00:00,0,0,24.8,49,1268,33.7
02-Jul-2024 19:10:00,0,0,24.8,49,1268,33.7
02-Jul-2024 19:20:00,0,0,24.7,49,1258,33.7
02-Jul-2024 19:30:00,0,0,24.7,49,1258,33.7
02-Jul-2024 19:40:00,0,0,24.7,49,1258,33.7
02-Jul-2024 19:50:00,0,0,24.7,49,1246,33.7
02-Jul-2024 20:00:00,0,0,24.7,49,1246,33.7
02-Jul-2024 20:10:00,0,0,24.7,49,1246,33.6
02-Jul-2024 20:20:00,0,0,25.1,49,1242,33.6
02-Jul-2024 20:30:00,0,0,25.1,49,1242,35.2
02-Jul-2024 20:40:00,0,0,25.1,49,1242,33.6
02-Jul-2024 20:50:00,0,0,25.3,49,1247,33.7
02-Jul-2024 21:00:00,0,0,25.3,49,1247,33.6
02-Jul-2024 21:10:00,0,0,25.3,49,1247,33.7
02-Jul-2024 21:20:00,0,0,25.3,49,1247,33.7
02-Jul-2024 21:30:00,0,0,25.3,49,1241,33.7
02-Jul-2024 21:40:00,0,0,25.3,49,1241,33.7
02-Jul-2024 21:50:00,0,0,25.3,49,1241,33.6
02-Jul-2024 22:00:00,0,0,25.2,49,1245,33.6
02-Jul-2024 22:10:00,0,0,25.2,50,1245,33.6
02-Jul-2024 22:20:00,0,0,25.2,50,1245,33.7
02-Jul-2024 22:30:00,0,0,25.2,49,1244,33.6
02-Jul-2024 22:40:00,0,0,25.2,49,1244,33.6
02-Jul-2024 22:50:00,0,0,25.2,49,1244,33.6
02-Jul-2024 23:00:00,0,0,25.2,49,1248,33.6
02-Jul-2024 23:10:00,0,0,25.2,49,1248,33.6
02-Jul-2024 23:20:00,0,0,25.2,49,1248,33.6
02-Jul-2024 23:30:00,0,0,25.1,49,1249,33.6
02-Jul-2024 23:40:00,0,0,25.1,49,1249,33.6
02-Jul-2024 23:50:00,0,0,25.1,49,1249,33.7
03-Jul-2024 00:00:00,0,0,25.1,49,1242,33.7
03-Jul-2024 00:10:00,0,0,25.1,49,1242,33.6
03-Jul-2024 00:20:00,0,0,25.1,49,1242,33.7
03-Jul-2024 00:30:00,0,0,25.1,49,1243,33.7
03-Jul-2024 00:40:00,0,0,25.1,49,1243,33.7
03-Jul-2024 00:50:00,0,0,25.1,49,1243,33.6
03-Jul-2024 01:00:00,0,0,25.1,49,1243,33.6
03-Jul-2024 01:10:00,0,0,25.1,49,1244,33.6
03-Jul-2024 01:20:00,0,0,25.1,49,1244,33.6
03-Jul-2024 01:30:00,0,0,25.1,49,1244,33.6
03-Jul-2024 01:40:00,0,0,25,49,1238,33.6
03-Jul-2024 01:50:00,0,0,25,49,1238,33.6
03-Jul-2024 02:00:00,0,0,25,49,1238,33.6
03-Jul-2024 02:10:00,0,0,25,49,1241,33.6
03-Jul-2024 02:20:00,0,0,25,49,1241,33.6
03-Jul-2024 02:30:00,0,0,25,49,1241,33.6
03-Jul-2024 02:40:00,0,0,25,49,1243,33.6
03-Jul-2024 02:50:00,0,0,25,49,1243,33.6
03-Jul-2024 03:00:00,0,0,25,49,1243,33.6
03-Jul-2024 03:10:00,0,0,24.9,49,1236,33.6
03-Jul-2024 03:20:00,0,0,24.9,49,1236,33.6
03-Jul-2024 03:30:00,0,0,24.9,49,1236,33.6
03-Jul-2024 03:40:00,0,0,24.9,49,1241,33.6
03-Jul-2024 03:50:00,0,0,24.9,49,1241,33.6
03-Jul-2024 04:00:00,0,0,24.9,49,1241,33.6
03-Jul-2024 04:10:00,0,0,24.9,49,1241,33.6
03-Jul-2024 04:20:00,0,0,24.9,49,1241,33.6
03-Jul-2024 04:30:00,0,0,24.9,49,1241,33.6
03-Jul-2024 04:40:00,0,0,24.8,49,1254,33.6
03-Jul-2024 04:50:00,0,0,24.8,49,1254,33.6
03-Jul-2024 05:00:00,0,0,24.8,49,1254,33.6
03-Jul-2024 05:10:00,0,0,24.8,49,1254,33.6
03-Jul-2024 05:20:00,0,0,24.8,49,1250,33.6
03-Jul-2024 05:30:00,0,0,24.8,49,1250,33.6
03-Jul-2024 05:40:00,0,0,24.8,49,1250,33.6
03-Jul-2024 05:50:00,0,0,24.8,49,1237,33.6
03-Jul-2024 06:00:00,0,0,24.8,49,1237,33.7
03-Jul-2024 06:10:00,0,0,24.8,49,1237,33.6
03-Jul-2024 06:20:00,0,0,24.8,49,1237,33.6
03-Jul-2024 06:30:00,0,0,24.8,49,1237,34
03-Jul-2024 06:40:00,0,0,24.8,49,1237,33.6
03-Jul-2024 06:50:00,0,0,24.7,49,1241,33.6
03-Jul-2024 07:00:00,3,1,24.7,49,1241,33.7
03-Jul-2024 07:10:00,3,1,24.7,48,1241,48.2
03-Jul-2024 07:20:00,3,1,24.7,48,1287,33.6
03-Jul-2024 07:30:00,0,0,24.7,49,1287,36.1
03-Jul-2024 07:40:00,0,0,24.7,49,1287,33.7
03-Jul-2024 07:50:00,0,0,23.8,48,1292,40
03-Jul-2024 08:00:00,3,1,23.8,48,1292,34.5
03-Jul-2024 08:10:00,0,0,23.8,49,1292,33.9
03-Jul-2024 08:20:00,0,0,22.8,49,1304,36.5
03-Jul-2024 08:30:00,5,1,22.8,50,1304,42.1
03-Jul-2024 08:40:00,0,0,22.8,49,1304,43.1
03-Jul-2024 08:50:00,3,1,23.1,49,1298,45.2
03-Jul-2024 09:00:00,7,1,23.1,50,1298,45.5
03-Jul-2024 09:10:00,0,0,23.1,50,1298,43
03-Jul-2024 09:20:00,3,1,23.1,50,1298,44.9
03-Jul-2024 09:30:00,11,1,22.6,51,1299,46.5
03-Jul-2024 09:40:00,0,0,22.6,51,1299,43.1
03-Jul-2024 09:50:00,0,0,22.6,51,1299,45.2
03-Jul-2024 10:00:00,11,1,22.9,51,1301,49.7
03-Jul-2024 10:10:00,0,0,22.9,51,1301,48
03-Jul-2024 10:20:00,0,0,22.9,50,1301,48.6
03-Jul-2024 10:30:00,9,1,23.2,51,1310,45.6
03-Jul-2024 10:40:00,0,0,23.2,51,1310,40
03-Jul-2024 10:50:00,3,1,23.2,51,1310,40
03-Jul-2024 11:00:00,7,1,23.2,50,1305,45.1
03-Jul-2024 11:10:00,0,0,23.2,49,1305,43.9
03-Jul-2024 11:20:00,0,0,23.2,49,1305,43.6
03-Jul-2024 11:30:00,11,1,23.5,49,1306,50.7
03-Jul-2024 11:40:00,0,0,23.5,49,1306,51.4
03-Jul-2024 11:50:00,0,0,23.5,49,1306,51.3
03-Jul-2024 12:00:00,11,1,23.8,48,1300,33.9
03-Jul-2024 12:10:00,0,0,23.8,48,1300,50.3
03-Jul-2024 12:20:00,0,0,23.8,48,1300,48.3
03-Jul-2024 12:30:00,3,1,23.9,48,1291,44.2
03-Jul-2024 12:40:00,0,0,23.9,47,1291,33.8
03-Jul-2024 12:50:00,0,0,23.9,47,1291,34.5
03-Jul-2024 13:00:00,0,0,23.9,46,1291,34
03-Jul-2024 13:10:00,0,0,23.9,46,1267,34.3
03-Jul-2024 13:20:00,0,0,23.9,46,1267,34
03-Jul-2024 13:30:00,3,1,23.9,45,1267,33.9
03-Jul-2024 13:40:00,0,0,24.1,45,1285,35.6
03-Jul-2024 13:50:00,5,1,24.1,45,1285,39.6
03-Jul-2024 14:00:00,9,1,24.1,45,1285,42.2
03-Jul-2024 14:10:00,0,0,24.2,45,1332,38.6
03-Jul-2024 14:20:00,3,1,24.2,44,1332,44.7
03-Jul-2024 14:30:00,7,1,24.2,44,1332,39
03-Jul-2024 14:40:00,0,0,24,44,1277,46.7
03-Jul-2024 14:50:00,0,0,24,44,1277,44
03-Jul-2024 15:00:00,9,1,24,44,1277,50.6
03-Jul-2024 15:10:00,0,0,24.3,44,1309,51.3
03-Jul-2024 15:20:00,0,0,24.3,44,1309,50.6
03-Jul-2024 15:30:00,7,1,24.3,44,1309,38.9
03-Jul-2024 15:40:00,0,0,24.8,44,1300,40.5
03-Jul-2024 15:50:00,3,1,24.8,43,1300,44.2
03-Jul-2024 16:00:00,13,1,24.8,43,1300,38.9
03-Jul-2024 16:10:00,0,0,24.9,43,1363,43.5
03-Jul-2024 16:20:00,0,0,24.9,43,1363,46
03-Jul-2024 16:30:00,11,1,24.9,44,1363,35
03-Jul-2024 16:40:00,0,0,25.1,44,1393,41.2
03-Jul-2024 16:50:00,0,0,25.1,44,1393,42.1
03-Jul-2024 17:00:00,11,1,25.1,44,1393,40.4
03-Jul-2024 17:10:00,0,0,25.1,45,1393,45.2
03-Jul-2024 17:20:00,0,0,25.3,45,1335,43.8
03-Jul-2024 17:30:00,3,1,25.3,44,1335,44.2
03-Jul-2024 17:40:00,5,1,25.3,44,1335,34.5
03-Jul-2024 17:50:00,0,0,25.1,44,1247,34.2
03-Jul-2024 18:00:00,0,0,25.1,44,1247,34
03-Jul-2024 18:10:00,0,0,25.1,44,1247,34
03-Jul-2024 18:20:00,0,0,25.2,44,1275,34.4
03-Jul-2024 18:30:00,0,0,25.2,44,1275,33.9
03-Jul-2024 18:40:00,0,0,25.2,44,1275,34.1
03-Jul-2024 18:50:00,0,0,25.4,44,1226,34
03-Jul-2024 19:00:00,0,0,25.4,44,1226,33.9
03-Jul-2024 19:10:00,0,0,25.4,44,1226,33.9
03-Jul-2024 19:20:00,0,0,25.3,44,1231,34
03-Jul-2024 19:30:00,0,0,25.3,44,1231,33.9
03-Jul-2024 19:40:00,0,0,25.3,44,1231,34
03-Jul-2024 19:50:00,0,0,25.1,44,1283,34
03-Jul-2024 20:00:00,0,0,25.1,44,1283,34.4
03-Jul-2024 20:10:00,0,0,25.1,44,1283,33.9
03-Jul-2024 20:20:00,0,0,25.1,44,1236,34
03-Jul-2024 20:30:00,0,0,25.1,43,1236,34.5
03-Jul-2024 20:40:00,0,0,25.1,43,1236,34
03-Jul-2024 20:50:00,0,0,25.1,43,1236,33.9
03-Jul-2024 21:00:00,0,0,25,43,1212,33.8
03-Jul-2024 21:10:00,0,0,25,42,1212,33.8
03-Jul-2024 21:20:00,0,0,25,42,1212,33.7
03-Jul-2024 21:30:00,0,0,24.7,42,1247,33.9
03-Jul-2024 21:40:00,0,0,24.7,42,1247,33.8
03-Jul-2024 21:50:00,0,0,24.7,42,1247,33.7
03-Jul-2024 22:00:00,0,0,24.5,42,1228,33.6
03-Jul-2024 22:10:00,0,0,24.5,43,1228,33.8
03-Jul-2024 22:20:00,0,0,24.5,43,1228,33.7
03-Jul-2024 22:30:00,0,0,24.4,43,1219,33.6
03-Jul-2024 22:40:00,0,0,24.4,43,1219,33.7
03-Jul-2024 22:50:00,0,0,24.4,43,1219,33.7
03-Jul-2024 23:00:00,0,0,24.3,44,1233,33.6
03-Jul-2024 23:10:00,0,0,24.3,44,1233,34.1
03-Jul-2024 23:20:00,0,0,24.3,44,1233,33.9
03-Jul-2024 23:30:00,0,0,24.1,44,1218,33.7
03-Jul-2024 23:40:00,0,0,24.1,44,1218,34
03-Jul-2024 23:50:00,0,0,24.1,44,1218,33.8
04-Jul-2024 00:00:00,0,0,24.1,45,1240,33.8
04-Jul-2024 00:10:00,0,0,24.1,45,1240,33.9
04-Jul-2024 00:20:00,0,0,24.1,45,1240,33.8
04-Jul-2024 00:30:00,0,0,23.9,45,1242,33.7
04-Jul-2024 00:40:00,0,0,23.9,45,1242,33.8
