0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,cluster
-2.690055156231735,-2.704248189712075,-2.6905868830995594,-2.6856367496478524,-2.7254799378185783,-2.732162158232097,-2.7427548496701903,-2.3619805617140335,-2.399289361180914,-2.286160427019549,-2.1319043487255023,-2.0033650528437588,-2.0219364085552516,-2.131834648003075,-2.281890439091402,-2.3885989401124035,-2.4343277819956635,-2.4588665099732427,-2.7571614711496837,-2.777101672589346,-2.768515152162683,-2.758577669751073,-2.746472415481433,-2.757068266509916,3
-2.743358885985256,-2.764249208824412,-2.756520699375642,-2.7691756985122846,-2.776682741152519,-2.7619536062759806,-2.7581238670721424,-2.376694688777891,-2.4224739307496077,-2.1963077882867963,-1.618715427710087,-1.7361901215225086,-2.1113829568467173,-2.069877578277825,-2.0173203938382525,-2.0267674930219908,-2.0256221797666822,-2.4256263827788733,-2.654815404562032,-2.6773236709804076,-2.696093555080282,-2.693031690961011,-2.719178596388013,-2.7398804179848635,3
-2.3437505659840463,-2.402370749427169,-2.4320500658761506,-2.4734186436170753,-2.4636333447247516,-2.415051778934468,-1.513611784594651,-1.3744432769842205,2.034966590070017,4.1578744562632854,4.193254699453913,3.985176107512296,3.231251108879038,2.7495634951131978,2.4813295518409375,3.0492978533204305,3.2288896603238215,2.052181818379585,-0.18041952602755354,-1.0958241961922641,-1.8509054033888106,-1.991301595083096,-1.9687906052964677,-1.9325930860895573,3
-1.7103325882898615,-1.7202249957014755,-1.7444870455668524,-1.766524833514157,-1.8080046356151325,-1.7611906736627827,-0.8912645555079245,-0.7293172599585743,1.4601262663171934,3.0246292223268747,2.3856653713258376,3.38304734705068,3.121324132407964,2.5539454766515832,3.135316313201773,2.747842520641761,2.191567607570595,2.628434617945019,-0.4819680777300691,-1.5725276691904733,-1.7760684863098777,-1.9555684030866436,-1.9208928730630157,-1.950832224604456,3
-1.555719391225268,-1.6139573848122992,-1.6440209764729823,-1.6339056145470878,-1.6408070909708412,-1.607415691991466,-0.7414564655593529,-0.053284350217867774,1.5296631330891697,2.0264411394928645,1.8746261088759446,2.96104868970458,2.592746370926325,2.3529868398743785,2.8482560816336027,2.6162228678091677,2.9137270518402065,2.4629875644945165,-0.5643961118332989,-1.7888841585047435,-2.0071531965477347,-2.2250416131827455,-2.2581539490485345,-2.279748588509442,3
-1.9334002902510354,-1.9347527158964473,-2.0629243331107237,-2.046443917165247,-2.0259228483395497,-2.069845468942259,-1.05912846266433,-0.6517644491576498,2.578062209769547,3.182824836953534,3.168982770129766,2.918402785668277,2.585501932626404,4.27477408962654,3.2962131860123347,2.7603859402044306,2.603499129395656,2.397429545366896,-0.10322751017697049,-1.0718918319892237,-2.04065803116438,-2.3170272807686443,-2.3684500284626417,-2.4033463997320306,3
-2.046449093499838,-2.0448844974231437,-2.137721169649175,-2.128446558548515,-2.115815430576964,-2.103045219737829,-1.2093477340636913,-0.8502023414496079,2.2747921159030255,1.8697200105230352,4.021458472888675,1.9474821035949874,1.6514136570008182,1.5104056214464743,1.5127343402033497,1.3623340703227815,1.485488478798559,2.0615803457998285,-0.07847302922910479,-0.9209879811904964,-1.7848109379823178,-1.9716714481485844,-1.9689316057269481,-1.9426667349171782,3
-1.9550173566557845,-1.951804959703128,-1.9903406058947246,-1.9664510519095029,-2.031623575041973,-2.0083829552165735,-1.9870365753997326,-1.6096287625279084,-1.6460022118680513,-1.5719625375685486,-1.5139431863501382,-1.3636345578648323,-1.2163354553521184,-1.3060473438396223,-1.2972590108224769,-1.2549710573897679,-1.4818886956387418,-1.781511031600179,-1.9405559487864186,-1.9530331828961505,-1.938381867365953,-1.9367894032754926,-1.9296985591231295,-1.9498312503255268,3
-1.6915090530997092,-1.717424366103076,-1.7395623721851072,-1.7660425914088849,-1.7644945898056137,-0.5741380582327604,-0.15604280274234333,2.1318292738777007,3.386286351041455,3.7445483547098033,3.5233816997701393,3.5460508030484337,2.87074462075958,3.240969135984936,3.7385090197929145,3.4255141012348416,3.574030149962894,1.0801641717290977,-1.6152581183612909,-2.0734439475120645,-2.2173732551685905,-2.225406635127,-2.2387805351939325,-1.8815226384686874,3
