 TIME                    	Temperature_ext_C        	Sky_Temperature          	Relative_Humidity        	Wind_velocity            	Solar_zenith_angle       	Solar_Azimut_angle       	Total_titled_surf_radiati	Beam_radiation           	Angle_of_incid_4_surf    	Ground_reflectance       	
  +1.0000000000000000E+00	  +5.9600000000000000E+00	  +6.9740847995541344E-01	  +5.5277949765283486E-03	  +3.3799999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.0000000000000000E+00	  +5.6449999999999996E+00	  +3.3924531413163095E-01	  +5.4651125707523632E-03	  +3.3849999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.0000000000000000E+00	  +5.1449999999999996E+00	  +4.9831494052165226E-01	  +5.3608754281127035E-03	  +3.2800000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.0000000000000000E+00	  +4.8049999999999997E+00	  +8.2510803767382868E-01	  +5.2894150308552580E-03	  +3.2949999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.0000000000000000E+00	  +4.4100000000000001E+00	  +3.5972407352443270E-01	  +5.1980627570775663E-03	  +3.4150000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.0000000000000000E+00	  +3.8550000000000000E+00	  -2.8199625261373740E-01	  +5.0240154690266740E-03	  +3.2199999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.0000000000000000E+00	  +3.6600000000000001E+00	  -5.4998100849263665E-01	  +4.9287116430359575E-03	  +2.9749999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.0000000000000000E+00	  +3.7149999999999999E+00	  -5.4742072972561573E-01	  +4.9199668956302787E-03	  +2.6450000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +9.0000000000000000E+00	  +3.5850000000000000E+00	  -7.3169418722608270E-01	  +4.8728042376898536E-03	  +2.0499999999999998E+00	  +8.7991924173615345E+01	  -5.4902492515515377E+01	  +5.5029033741221109E+00	  +0.0000000000000000E+00	  +5.4927215231048109E+01	  +2.0000000000000001E-01	
  +1.0000000000000000E+01	  +3.5600000000000001E+00	  -1.6170958686826111E+00	  +4.8129268764139418E-03	  +1.5699999999999998E+00	  +8.1946693994702215E+01	  -4.6948932426423305E+01	  +4.9576177051424452E+02	  +3.0902959851451118E+02	  +4.7474540080985129E+01	  +2.0000000000000001E-01	
  +1.1000000000000000E+01	  +3.7700000000000000E+00	  -1.4788138268127682E+00	  +4.6793324201233498E-03	  +1.2650000000000001E+00	  +7.4853276756680160E+01	  -3.4863944123788201E+01	  +1.2210046976029837E+03	  +7.8978946040123344E+02	  +3.7626526163479447E+01	  +2.0000000000000001E-01	
  +1.2000000000000000E+01	  +4.3700000000000001E+00	  -9.1673466792394720E-01	  +4.6424676425314690E-03	  +1.2150000000000001E+00	  +6.9740770290273545E+01	  -2.1406368520992977E+01	  +1.5744363165075101E+03	  +1.0124667527450214E+03	  +2.9141642569027056E+01	  +2.0000000000000001E-01	
  +1.3000000000000000E+01	  +5.0949999999999998E+00	  -1.0071207092277632E+00	  +4.7198617549546601E-03	  +1.4150000000000000E+00	  +6.7093237002183429E+01	  -6.8394758393938329E+00	  +1.3980356990845644E+03	  +8.8239098862386709E+02	  +2.3853230821550127E+01	  +2.0000000000000001E-01	
  +1.4000000000000000E+01	  +5.5549999999999997E+00	  -1.3496478555354088E+00	  +4.7615125023886514E-03	  +1.9099999999999999E+00	  +6.7216054003209166E+01	  +8.1361716196297227E+00	  +9.7607123620897141E+02	  +5.0599622096437412E+02	  +2.4119998758798925E+01	  +2.0000000000000001E-01	
  +1.5000000000000000E+01	  +5.7750000000000004E+00	  -1.0793839116288950E+00	  +4.7773211198683645E-03	  +2.3250000000000002E+00	  +7.0094087964979465E+01	  +2.2628782704850170E+01	  +1.1335264741807944E+03	  +6.0299576280821532E+02	  +2.9787996665111578E+01	  +2.0000000000000001E-01	
  +1.6000000000000000E+01	  +5.8650000000000002E+00	  -9.6382025034461094E-01	  +4.6884745615350630E-03	  +2.2199999999999998E+00	  +7.5399451982842308E+01	  +3.5970781897911884E+01	  +8.3649805659554931E+02	  +4.7084852231162949E+02	  +3.8447229296581234E+01	  +2.0000000000000001E-01	
  +1.7000000000000000E+01	  +5.5350000000000001E+00	  -2.9616706182950452E+00	  +4.5238887499010269E-03	  +1.5800000000000001E+00	  +8.2640905642244107E+01	  +4.7937769099220567E+01	  +4.4571155238128074E+02	  +2.7028564909714726E+02	  +4.8362231934471062E+01	  +2.0000000000000001E-01	
  +1.8000000000000000E+01	  +4.5300000000000002E+00	  -5.5667223906571053E+00	  +4.4311411604237797E-03	  +7.9500000000000004E-01	  +8.8375990503686424E+01	  +5.5361693439285652E+01	  +5.5049800280965009E+00	  +0.0000000000000000E+00	  +5.5377591051916504E+01	  +2.0000000000000001E-01	
  +1.9000000000000000E+01	  +3.5449999999999999E+00	  -6.4270201238659297E+00	  +4.3585614648861872E-03	  +6.5500000000000003E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.0000000000000000E+01	  +3.1900000000000004E+00	  -5.0386236191558851E+00	  +4.2988874154967060E-03	  +7.1500000000000008E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.1000000000000000E+01	  +2.9649999999999999E+00	  -6.0019486981822183E+00	  +4.2787871298001906E-03	  +7.6500000000000001E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.2000000000000000E+01	  +2.5350000000000001E+00	  -7.2168697740636389E+00	  +4.2190642585876095E-03	  +1.2250000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.3000000000000000E+01	  +1.4150000000000000E+00	  -5.9052828647009505E+00	  +4.0862496769259503E-03	  +1.0000000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.4000000000000000E+01	  +5.9999999999999998E-01	  -5.1243915224962961E+00	  +4.0351034838449207E-03	  +8.6499999999999999E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.5000000000000000E+01	  +8.9500000000000002E-01	  -4.8047589316212793E+00	  +4.1227142766487425E-03	  +1.5249999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.6000000000000000E+01	  +1.1000000000000001E+00	  -4.6080247149471347E+00	  +4.1624775936471119E-03	  +1.7349999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7000000000000000E+01	  +1.3250000000000002E+00	  -4.4228101594845839E+00	  +4.1866082795025111E-03	  +1.5300000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.8000000000000000E+01	  +1.5649999999999999E+00	  -4.2409972851032194E+00	  +4.2151335462941491E-03	  +1.7450000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.9000000000000000E+01	  +1.5300000000000000E+00	  -4.3604840720250309E+00	  +4.1829096399929652E-03	  +2.4950000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.0000000000000000E+01	  +1.2050000000000001E+00	  -4.7943935143504177E+00	  +4.0645049335077729E-03	  +2.8350000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.1000000000000000E+01	  +7.1500000000000008E-01	  -6.2509144077281462E+00	  +3.9219745468992975E-03	  +2.9199999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.2000000000000000E+01	  +3.8500000000000001E-01	  -6.7102775588079453E+00	  +3.8074721118537078E-03	  +3.2649999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.3000000000000000E+01	  +8.5000000000000020E-02	  -6.2600230407501840E+00	  +3.6633646787218306E-03	  +3.6600000000000001E+00	  +8.7993246336234819E+01	  -5.5027339415218719E+01	  +7.3513733474520002E+00	  +0.0000000000000000E+00	  +5.5051915438980600E+01	  +2.0000000000000001E-01	
  +3.4000000000000000E+01	  -1.0000000000000009E-02	  -8.2590048248811172E+00	  +3.4982571662379187E-03	  +4.1699999999999999E+00	  +8.1940942444754072E+01	  -4.7079998469792727E+01	  +7.8588142117484563E+02	  +4.5390596825678602E+02	  +4.7603964488869948E+01	  +2.0000000000000001E-01	
  +3.5000000000000000E+01	  +8.4999999999999992E-02	  -7.3820932965963380E+00	  +3.3247597291833591E-03	  +4.9000000000000004E+00	  +7.4828787862637370E+01	  -3.4996091942930519E+01	  +1.4636494479893861E+03	  +9.7343695659081516E+02	  +3.7754564093609929E+01	  +2.0000000000000001E-01	
  +3.6000000000000000E+01	  +5.2000000000000002E-01	  -4.2899407657065467E+00	  +3.2481909413229607E-03	  +5.4149999999999991E+00	  +6.9694502680697511E+01	  -2.1535722549224797E+01	  +2.1017982412073898E+03	  +1.4258225995133294E+03	  +2.9263261086028972E+01	  +2.0000000000000001E-01	
  +3.7000000000000000E+01	  +1.3650000000000000E+00	  -3.4608620125533207E+00	  +3.2172875467129250E-03	  +5.7699999999999996E+00	  +6.7024137382681943E+01	  -6.9588332281684222E+00	  +2.3100388912148337E+03	  +1.5660371541104023E+03	  +2.3951810287826298E+01	  +2.0000000000000001E-01	
  +3.8000000000000000E+01	  +1.9500000000000002E+00	  -2.8900238504002118E+00	  +3.1333461585356954E-03	  +6.2750000000000004E+00	  +6.7126039093326170E+01	  +8.0346924593772524E+00	  +1.6003385204738252E+03	  +9.1961625381737997E+02	  +2.4172366782532258E+01	  +2.0000000000000001E-01	
  +3.9000000000000000E+01	  +2.1050000000000000E+00	  -2.7162867103667168E+00	  +3.1013452058144993E-03	  +6.8049999999999997E+00	  +6.9987622834488178E+01	  +2.2549810515296137E+01	  +9.8195201388346197E+02	  +4.3736191153403269E+02	  +2.9798141814180823E+01	  +2.0000000000000001E-01	
  +4.0000000000000000E+01	  +2.0549999999999997E+00	  -2.7098828617233153E+00	  +3.1341167330279176E-03	  +6.8650000000000002E+00	  +7.5281834951894552E+01	  +3.5914118098419351E+01	  +4.9080628985896237E+02	  +1.9739718926859641E+02	  +3.8434234414464825E+01	  +2.0000000000000001E-01	
  +4.1000000000000000E+01	  +1.9600000000000000E+00	  -2.7267841771820258E+00	  +3.2218702099911663E-03	  +6.3150000000000004E+00	  +8.2516682535659626E+01	  +4.7900015907435609E+01	  +1.7771996378879254E+02	  +5.7431486006544823E+01	  +4.8339437669099659E+01	  +2.0000000000000001E-01	
  +4.2000000000000000E+01	  +1.8300000000000001E+00	  -2.7805700846409422E+00	  +3.2783680059031125E-03	  +5.8550000000000004E+00	  +8.8311817913415069E+01	  +5.5408004899265300E+01	  +5.5045849175530135E+00	  +0.0000000000000000E+00	  +5.5425153826211101E+01	  +2.0000000000000001E-01	
  +4.3000000000000000E+01	  +1.6699999999999999E+00	  -2.8817687321258632E+00	  +3.2834566591677123E-03	  +5.8699999999999992E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.4000000000000000E+01	  +1.5000000000000000E+00	  -3.0093746724331254E+00	  +3.2641979825856326E-03	  +5.8049999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.5000000000000000E+01	  +1.3500000000000001E+00	  -3.1339214394768078E+00	  +3.2066229719902003E-03	  +5.5949999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.6000000000000000E+01	  +1.1850000000000001E+00	  -3.2776899491486802E+00	  +3.1676695481236057E-03	  +5.4649999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.7000000000000000E+01	  +8.6499999999999999E-01	  -4.3943143017313560E+00	  +3.1770190305865022E-03	  +5.3100000000000005E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.8000000000000000E+01	  +6.9999999999999996E-01	  -4.5438508557132877E+00	  +3.1803158654411185E-03	  +5.2949999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.9000000000000000E+01	  +8.5499999999999998E-01	  -4.4021505906223410E+00	  +3.1753597093711790E-03	  +5.0749999999999993E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.0000000000000000E+01	  +8.8999999999999990E-01	  -5.2293027278354316E+00	  +3.1828948597977980E-03	  +4.5299999999999994E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.1000000000000000E+01	  +7.5000000000000000E-01	  -5.4166833242251755E+00	  +3.1714768767837492E-03	  +4.3449999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.2000000000000000E+01	  +5.8499999999999996E-01	  -5.6564899371053912E+00	  +3.1143840358895157E-03	  +4.2349999999999994E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.3000000000000000E+01	  +4.5000000000000001E-01	  -5.8781053707801334E+00	  +3.0648121701522357E-03	  +3.8650000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.4000000000000000E+01	  +3.0499999999999999E-01	  -6.1088268066820319E+00	  +3.0335170990213058E-03	  +3.5899999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.5000000000000000E+01	  +2.9999999999999999E-01	  -6.1969987080286728E+00	  +3.0131762078849092E-03	  +3.4150000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.6000000000000000E+01	  +2.0000000000000001E-01	  -7.2832939836810624E+00	  +3.0112876052356299E-03	  +3.3250000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.7000000000000000E+01	  -1.6999999999999998E-01	  -9.5870668008427629E+00	  +2.9834952371464098E-03	  +3.2100000000000000E+00	  +8.7991312712534096E+01	  -5.5159999453634711E+01	  +7.3513554553968099E+00	  +0.0000000000000000E+00	  +5.5184501697511728E+01	  +2.0000000000000001E-01	
  +5.8000000000000000E+01	  +2.8500000000000003E-01	  -9.1811297823302880E+00	  +3.0301925394048443E-03	  +2.9349999999999996E+00	  +8.1928578223590065E+01	  -4.7214744140594384E+01	  +8.4900111918265623E+02	  +5.5200742577831249E+02	  +4.7737857295994367E+01	  +2.0000000000000001E-01	
  +5.9000000000000000E+01	  +1.6850000000000001E+00	  -8.7198112080069450E+00	  +3.1786402965604029E-03	  +2.6650000000000000E+00	  +7.4797266114351316E+01	  -3.5131001816407789E+01	  +1.5461335580705511E+03	  +1.0966964747993356E+03	  +3.7887565284617658E+01	  +2.0000000000000001E-01	
  +6.0000000000000000E+01	  +3.0700000000000003E+00	  -1.1285301795117107E+01	  +3.2452275182159678E-03	  +2.5099999999999998E+00	  +6.9640871274079558E+01	  -2.1666604044002348E+01	  +1.9911579077995552E+03	  +1.4459960956391017E+03	  +2.9390880469585195E+01	  +2.0000000000000001E-01	
  +6.1000000000000000E+01	  +4.1600000000000001E+00	  -1.1385485025376283E+01	  +3.1161383183612511E-03	  +2.1899999999999999E+00	  +6.6947546761963693E+01	  -7.0781737912464697E+00	  +2.2752852138029161E+03	  +1.6535035480328820E+03	  +2.4057856252137981E+01	  +2.0000000000000001E-01	
  +6.2000000000000000E+01	  +4.7750000000000004E+00	  -8.7974388771945087E+00	  +3.0108234182670791E-03	  +1.8500000000000001E+00	  +6.7028693381043269E+01	  +7.9348941227897249E+00	  +2.2574030664704655E+03	  +1.6643729314975410E+03	  +2.4232808877187178E+01	  +2.0000000000000001E-01	
  +6.3000000000000000E+01	  +5.1500000000000004E+00	  -5.3987439105114277E+00	  +3.0366803106724191E-03	  +1.7500000000000000E+00	  +6.9874264344922096E+01	  +2.2474012782314084E+01	  +2.5014098296060888E+03	  +1.8896984499100067E+03	  +2.9815596213064321E+01	  +2.0000000000000001E-01	
  +6.4000000000000000E+01	  +5.3049999999999997E+00	  -4.2100606602838297E+00	  +3.0423825586180348E-03	  +1.7349999999999999E+00	  +7.5157936237537129E+01	  +3.5861768126148014E+01	  +2.1125850487114262E+03	  +1.6159833319488239E+03	  +3.8427695027388857E+01	  +2.0000000000000001E-01	
  +6.5000000000000000E+01	  +4.2900000000000000E+00	  -1.0713099205135052E+01	  +3.2290350755881892E-03	  +1.6400000000000001E+00	  +8.2386835411016122E+01	  +4.7867374207356697E+01	  +1.2796710368233760E+03	  +9.5032590560818937E+02	  +4.8322617902539463E+01	  +2.0000000000000001E-01	
  +6.6000000000000000E+01	  +2.1299999999999999E+00	  -1.9533882916821256E+01	  +3.2670478377307193E-03	  +1.8100000000000001E+00	  +8.8244920008852375E+01	  +5.5462840491315688E+01	  +7.3541226608551007E+00	  +0.0000000000000000E+00	  +5.5481337290217262E+01	  +2.0000000000000001E-01	
  +6.7000000000000000E+01	  +2.1499999999999997E-01	  -2.3434620994254033E+01	  +3.0809541957408236E-03	  +2.0449999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.8000000000000000E+01	  -5.3000000000000003E-01	  -2.2855154766943627E+01	  +3.0136870348571256E-03	  +1.9849999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.9000000000000000E+01	  -6.7999999999999994E-01	  -2.0748168586186807E+01	  +3.0130752131797794E-03	  +1.9649999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.0000000000000000E+01	  -1.1299999999999999E+00	  -1.7170842031346353E+01	  +2.9731929912723562E-03	  +1.9299999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.1000000000000000E+01	  -2.0750000000000002E+00	  -1.3485689099332149E+01	  +2.8454408580810332E-03	  +1.9399999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.2000000000000000E+01	  -2.7349999999999999E+00	  -1.2367481494979074E+01	  +2.7691346390094269E-03	  +1.8199999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.3000000000000000E+01	  -2.5400000000000000E+00	  -1.2127231061170221E+01	  +2.8624555834659946E-03	  +1.5449999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.4000000000000000E+01	  -2.3750000000000000E+00	  -1.1969149298571267E+01	  +2.9350834967670006E-03	  +1.4399999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.5000000000000000E+01	  -2.5550000000000002E+00	  -1.1341612637141395E+01	  +2.9232989346920906E-03	  +1.2600000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.6000000000000000E+01	  -2.6050000000000000E+00	  -1.2359612063474060E+01	  +2.9272487895477006E-03	  +1.0800000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.7000000000000000E+01	  -2.2799999999999998E+00	  -1.4891227841867135E+01	  +2.9610582449944261E-03	  +1.0800000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.8000000000000000E+01	  -1.8350000000000000E+00	  -1.6508609195981876E+01	  +2.9913456290913058E-03	  +1.4100000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.9000000000000000E+01	  -1.4199999999999999E+00	  -1.7195818295113384E+01	  +3.0631106550557622E-03	  +1.6000000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.0000000000000000E+01	  -1.2700000000000000E+00	  -1.7139739335798254E+01	  +3.1367513985310351E-03	  +1.3599999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.1000000000000000E+01	  -1.2450000000000001E+00	  -1.6239624157940568E+01	  +3.1605387977845993E-03	  +1.2349999999999999E+00	  +8.7986114452414625E+01	  -5.5300386862603609E+01	  +9.2067990059154852E+00	  +0.0000000000000000E+00	  +5.5324887610183794E+01	  +2.0000000000000001E-01	
  +8.2000000000000000E+01	  -4.6500000000000008E-01	  -1.4509159324734640E+01	  +3.2974396641620297E-03	  +1.3250000000000000E+00	  +8.1909589307115610E+01	  -4.7353088378828140E+01	  +9.9154397684368951E+02	  +6.5678434003728898E+02	  +4.7876132627619974E+01	  +2.0000000000000001E-01	
  +8.3000000000000000E+01	  +6.3000000000000000E-01	  -1.4295591167755731E+01	  +3.5275853191559983E-03	  +1.4849999999999999E+00	  +7.4758713624059865E+01	  -3.5268596852465187E+01	  +1.5270448216421571E+03	  +1.0237433931454893E+03	  +3.8025441533863038E+01	  +2.0000000000000001E-01	
  +8.4000000000000000E+01	  +1.8400000000000001E+00	  -1.3909855606179860E+01	  +3.7627814127890380E-03	  +1.7999999999999998E+00	  +6.9579892075865914E+01	  -2.1798940055070751E+01	  +2.2194107989402560E+03	  +1.6007202963458137E+03	  +2.9524407955387240E+01	  +2.0000000000000001E-01	
  +8.5000000000000000E+01	  +3.1650000000000000E+00	  -1.1478843119428461E+01	  +3.9431067828325081E-03	  +2.1399999999999997E+00	  +6.6863494588938536E+01	  -7.1974270718961328E+00	  +2.5526236994820360E+03	  +1.9903291299349673E+03	  +2.4171288662788470E+01	  +2.0000000000000001E-01	
  +8.6000000000000000E+01	  +4.1399999999999997E+00	  -9.5083088113055965E+00	  +3.9651637718088424E-03	  +1.8500000000000001E+00	  +6.6924059588151195E+01	  +7.8368457431077028E+00	  +2.9124055793213597E+03	  +2.2967124419658767E+03	  +2.4301315768469202E+01	  +2.0000000000000001E-01	
  +8.7000000000000000E+01	  +4.7599999999999998E+00	  -9.8371181866376673E+00	  +3.8977341406747296E-03	  +1.0850000000000000E+00	  +6.9754068167688402E+01	  +2.2401455434421010E+01	  +2.4040713039062548E+03	  +1.8361434687543165E+03	  +2.9840411497348587E+01	  +2.0000000000000001E-01	
  +8.8000000000000000E+01	  +4.8750000000000000E+00	  -1.3538442099898418E+01	  +3.8468546906431198E-03	  +8.6000000000000010E-01	  +7.5027822976410164E+01	  +3.5813790289077104E+01	  +1.7472091321377220E+03	  +1.2860184414715829E+03	  +3.8427678602555162E+01	  +2.0000000000000001E-01	
  +8.9000000000000000E+01	  +4.1050000000000004E+00	  -1.5991634142881992E+01	  +3.8780995421392318E-03	  +1.1950000000000001E+00	  +8.2251440145874369E+01	  +4.7839890831546278E+01	  +9.8872175391692633E+02	  +6.8715660740788519E+02	  +4.8311837577179027E+01	  +2.0000000000000001E-01	
