 TIME                    	Temperature_ext_C        	Sky_Temperature          	Relative_Humidity        	Wind_velocity            	Solar_zenith_angle       	Solar_Azimut_angle       	Total_titled_surf_radiati	Beam_radiation           	Angle_of_incid_4_surf    	Ground_reflectance       	
  +2.7000000000000000E+01	  +8.9749999999999996E+00	  +3.9426391741812949E+00	  +6.3621676178700418E-03	  +4.7850000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.8000000000000000E+01	  +8.8399999999999999E+00	  +5.1235999548662221E+00	  +6.3389439499964223E-03	  +4.6250000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.9000000000000000E+01	  +8.7699999999999996E+00	  +5.0005147324161499E+00	  +6.3087607251615064E-03	  +4.3700000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.0000000000000000E+01	  +8.6200000000000010E+00	  +4.7944622698778971E+00	  +6.2812388891379141E-03	  +4.1299999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.1000000000000000E+01	  +8.6600000000000001E+00	  +4.7787942729246993E+00	  +6.2987375598254408E-03	  +4.0499999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.2000000000000000E+01	  +8.9299999999999997E+00	  +5.0228038393474321E+00	  +6.4173626721525700E-03	  +3.7400000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.3000000000000000E+01	  +9.1699999999999999E+00	  +5.2529478092904469E+00	  +6.5614682173234283E-03	  +3.3449999999999998E+00	  +8.7993246336234819E+01	  -5.5027339415218719E+01	  +5.5029098527621114E+00	  +0.0000000000000000E+00	  +5.5051915438980600E+01	  +2.0000000000000001E-01	
  +3.4000000000000000E+01	  +9.2599999999999998E+00	  +5.3062754799212826E+00	  +6.5660218953900581E-03	  +3.1099999999999999E+00	  +8.1940942444754072E+01	  -4.7079998469792727E+01	  +3.5257820881880349E+01	  +0.0000000000000000E+00	  +4.7603964488869948E+01	  +2.0000000000000001E-01	
  +3.5000000000000000E+01	  +9.5000000000000000E+00	  +5.5357566509470644E+00	  +6.6358818704348229E-03	  +3.0800000000000001E+00	  +7.4828787862637370E+01	  -3.4996091942930519E+01	  +1.3486667150786593E+02	  +6.5465058484177618E+01	  +3.7754564093609929E+01	  +2.0000000000000001E-01	
  +3.6000000000000000E+01	  +1.0340000000000000E+01	  +6.4102321776836106E+00	  +6.8658103566832862E-03	  +3.6550000000000002E+00	  +6.9694502680697511E+01	  -2.1535722549224797E+01	  +1.1443120889798571E+02	  +1.2562313652099817E+01	  +2.9263261086028972E+01	  +2.0000000000000001E-01	
  +3.7000000000000000E+01	  +1.1484999999999999E+01	  +7.6100889991647023E+00	  +7.1203449964283225E-03	  +4.6650000000000000E+00	  +6.7024137382681943E+01	  -6.9588332281684222E+00	  +1.0715367089370389E+02	  +1.6449970106201704E+01	  +2.3951810287826298E+01	  +2.0000000000000001E-01	
  +3.8000000000000000E+01	  +1.2410000000000000E+01	  +8.6186026302312371E+00	  +7.4431583673253039E-03	  +5.9500000000000002E+00	  +6.7126039093326170E+01	  +8.0346924593772524E+00	  +1.2804799623355765E+02	  +1.6421718818167498E+01	  +2.4172366782532258E+01	  +2.0000000000000001E-01	
  +3.9000000000000000E+01	  +1.2904999999999999E+01	  +9.2287002764009003E+00	  +7.8843641064708075E-03	  +7.1349999999999998E+00	  +6.9987622834488178E+01	  +2.2549810515296137E+01	  +2.6427713342147956E+02	  +1.3745660076783886E+02	  +2.9798141814180823E+01	  +2.0000000000000001E-01	
  +4.0000000000000000E+01	  +1.3140000000000001E+01	  +9.5691987832014433E+00	  +8.2001722938106689E-03	  +7.3350000000000000E+00	  +7.5281834951894552E+01	  +3.5914118098419351E+01	  +6.3422251927687476E+01	  +0.0000000000000000E+00	  +3.8434234414464825E+01	  +2.0000000000000001E-01	
  +4.1000000000000000E+01	  +1.3225000000000000E+01	  +9.7226245216690472E+00	  +8.2926268852558244E-03	  +6.9900000000000002E+00	  +8.2516682535659626E+01	  +4.7900015907435609E+01	  +2.6470840620426038E+01	  +2.3929785836060340E+00	  +4.8339437669099659E+01	  +2.0000000000000001E-01	
  +4.2000000000000000E+01	  +1.3055000000000000E+01	  +9.6147444047631438E+00	  +8.3404319124040661E-03	  +6.8049999999999997E+00	  +8.8311817913415069E+01	  +5.5408004899265300E+01	  +1.8271154346189951E+00	  +0.0000000000000000E+00	  +5.5425153826211101E+01	  +2.0000000000000001E-01	
  +4.3000000000000000E+01	  +1.2945000000000000E+01	  +9.5781272164472284E+00	  +8.4197995706830463E-03	  +6.7900000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.4000000000000000E+01	  +1.3215000000000000E+01	  +9.3275386678531618E+00	  +8.5680890161251178E-03	  +6.6899999999999995E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.5000000000000000E+01	  +1.3515000000000001E+01	  +9.1247538731401505E+00	  +8.7368381729195851E-03	  +6.3949999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.6000000000000000E+01	  +1.3559999999999999E+01	  +9.2401215927348517E+00	  +8.8615257881729612E-03	  +6.2800000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.7000000000000000E+01	  +1.3555000000000000E+01	  +9.8566279494356195E+00	  +8.9090552229741278E-03	  +6.3100000000000005E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.8000000000000000E+01	  +1.3675000000000001E+01	  +1.0578825776668111E+01	  +8.9804431757820706E-03	  +6.1549999999999994E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.9000000000000000E+01	  +1.3715000000000000E+01	  +1.0611653211575231E+01	  +9.0052810145871392E-03	  +5.9299999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.0000000000000000E+01	  +1.3685000000000000E+01	  +1.0537172839073662E+01	  +8.8915733737090549E-03	  +5.6899999999999995E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.1000000000000000E+01	  +1.3870000000000001E+01	  +1.0666724517201942E+01	  +8.8015066614549799E-03	  +5.6449999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.2000000000000000E+01	  +1.4490000000000000E+01	  +1.0632455315752168E+01	  +8.7981370904042042E-03	  +6.1600000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.3000000000000000E+01	  +1.5240000000000000E+01	  +1.1321238934728513E+01	  +8.8001371299701071E-03	  +6.8100000000000005E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.4000000000000000E+01	  +1.5570000000000000E+01	  +1.2181905920071699E+01	  +8.7130059159666283E-03	  +7.1799999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.5000000000000000E+01	  +1.5760000000000000E+01	  +1.2285220913895557E+01	  +8.5936212147232852E-03	  +7.4249999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.6000000000000000E+01	  +1.5765000000000001E+01	  +1.2236919071137834E+01	  +8.5966286536005611E-03	  +7.6449999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.7000000000000000E+01	  +1.5484999999999999E+01	  +1.1929827819476486E+01	  +8.6636557284824282E-03	  +8.0399999999999991E+00	  +8.7991312712534096E+01	  -5.5159999453634711E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5184501697511728E+01	  +2.0000000000000001E-01	
  +5.8000000000000000E+01	  +1.5330000000000000E+01	  +1.1088973059881198E+01	  +8.6803878106846543E-03	  +8.7400000000000002E+00	  +8.1928578223590065E+01	  -4.7214744140594384E+01	  +2.6498384280705274E+01	  +2.4210852007820720E+00	  +4.7737857295994367E+01	  +2.0000000000000001E-01	
  +5.9000000000000000E+01	  +1.5449999999999999E+01	  +1.0563332767645932E+01	  +8.8519435289219142E-03	  +8.3399999999999999E+00	  +7.4797266114351316E+01	  -3.5131001816407789E+01	  +4.3796056878208572E+02	  +1.9888278040402457E+02	  +3.7887565284617658E+01	  +2.0000000000000001E-01	
  +6.0000000000000000E+01	  +1.5780000000000001E+01	  +1.1555390629804378E+01	  +8.8667996945315571E-03	  +7.9749999999999996E+00	  +6.9640871274079558E+01	  -2.1666604044002348E+01	  +9.6108503115060842E+02	  +6.0223698560240246E+02	  +2.9390880469585195E+01	  +2.0000000000000001E-01	
  +6.1000000000000000E+01	  +1.6045000000000002E+01	  +1.1078267924313820E+01	  +8.5549499412704184E-03	  +8.5999999999999996E+00	  +6.6947546761963693E+01	  -7.0781737912464697E+00	  +1.2499588554280942E+03	  +7.6593703119614634E+02	  +2.4057856252137981E+01	  +2.0000000000000001E-01	
  +6.2000000000000000E+01	  +1.6045000000000002E+01	  +1.0371250118303919E+01	  +8.3847097070449735E-03	  +8.6149999999999984E+00	  +6.7028693381043269E+01	  +7.9348941227897249E+00	  +1.0503250346448544E+03	  +5.5807376401298222E+02	  +2.4232808877187178E+01	  +2.0000000000000001E-01	
  +6.3000000000000000E+01	  +1.5995000000000001E+01	  +1.1680353736855466E+01	  +8.2454013296960078E-03	  +8.3799999999999990E+00	  +6.9874264344922096E+01	  +2.2474012782314084E+01	  +3.8385925213937276E+02	  +1.0619792941643013E+02	  +2.9815596213064321E+01	  +2.0000000000000001E-01	
  +6.4000000000000000E+01	  +1.5965000000000000E+01	  +1.2298922321988073E+01	  +7.9379181781259779E-03	  +8.6200000000000010E+00	  +7.5157936237537129E+01	  +3.5861768126148014E+01	  +6.2399161549296457E+02	  +3.3560561344137881E+02	  +3.8427695027388857E+01	  +2.0000000000000001E-01	
  +6.5000000000000000E+01	  +1.5585000000000001E+01	  +1.1926537462719068E+01	  +7.6855773466071690E-03	  +8.2899999999999991E+00	  +8.2386835411016122E+01	  +4.7867374207356697E+01	  +3.4248540972549739E+02	  +1.5798868959733122E+02	  +4.8322617902539463E+01	  +2.0000000000000001E-01	
  +6.6000000000000000E+01	  +1.4830000000000000E+01	  +1.1209838086794548E+01	  +7.5322985496425309E-03	  +7.2500000000000000E+00	  +8.8244920008852375E+01	  +5.5462840491315688E+01	  +3.6618655613666222E+00	  +0.0000000000000000E+00	  +5.5481337290217262E+01	  +2.0000000000000001E-01	
  +6.7000000000000000E+01	  +1.4145000000000000E+01	  +9.9070614296570625E+00	  +7.4587298999646435E-03	  +6.6549999999999994E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.8000000000000000E+01	  +1.3705000000000000E+01	  +8.8595706565808996E+00	  +7.3962339506802345E-03	  +6.1099999999999994E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.9000000000000000E+01	  +1.3270000000000000E+01	  +7.7837120203885775E+00	  +7.2369284217855146E-03	  +5.6850000000000005E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.0000000000000000E+01	  +1.2949999999999999E+01	  +7.4645633863957528E+00	  +7.0873133236157371E-03	  +5.4900000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.1000000000000000E+01	  +1.2925000000000001E+01	  +8.2495842117776306E+00	  +7.5074550314308203E-03	  +5.1750000000000007E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.2000000000000000E+01	  +1.3190000000000001E+01	  +8.6992388254533921E+00	  +8.1298246883162451E-03	  +5.4850000000000003E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.3000000000000000E+01	  +1.3885000000000000E+01	  +1.0085107530288326E+01	  +8.5160301349367831E-03	  +6.7549999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.4000000000000000E+01	  +1.4855000000000000E+01	  +1.1717830919397443E+01	  +9.0280758753266410E-03	  +7.8799999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.5000000000000000E+01	  +1.5375000000000000E+01	  +1.2255057497204177E+01	  +9.3463367976826233E-03	  +8.3500000000000014E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.6000000000000000E+01	  +1.5390000000000001E+01	  +1.2233472743574453E+01	  +9.4127760619275181E-03	  +8.3350000000000009E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.7000000000000000E+01	  +1.5465000000000000E+01	  +1.2250367381926083E+01	  +9.4025994097705484E-03	  +8.1449999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.8000000000000000E+01	  +1.5500000000000000E+01	  +1.2215492186958045E+01	  +9.3111925954617505E-03	  +7.9749999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.9000000000000000E+01	  +1.5530000000000001E+01	  +1.2175625743288322E+01	  +9.2135262440238008E-03	  +7.6850000000000005E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.0000000000000000E+01	  +1.5539999999999999E+01	  +1.2120523010357147E+01	  +9.1053955476987879E-03	  +7.7750000000000004E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.1000000000000000E+01	  +1.5495000000000001E+01	  +1.1367168769400678E+01	  +8.9649917658888457E-03	  +7.7850000000000001E+00	  +8.7986114452414625E+01	  -5.5300386862603609E+01	  +1.8272263558484525E+00	  +0.0000000000000000E+00	  +5.5324887610183794E+01	  +2.0000000000000001E-01	
  +8.2000000000000000E+01	  +1.5550000000000001E+01	  +9.3461437101530009E+00	  +8.8249949374822716E-03	  +7.4049999999999994E+00	  +8.1909589307115610E+01	  -4.7353088378828140E+01	  +4.1462475212968354E+02	  +2.4146483089606210E+02	  +4.7876132627619974E+01	  +2.0000000000000001E-01	
  +8.3000000000000000E+01	  +1.5670000000000000E+01	  +8.0218400832387147E+00	  +8.7777492385942395E-03	  +7.1699999999999999E+00	  +7.4758713624059865E+01	  -3.5268596852465187E+01	  +1.2014743763869374E+03	  +8.1389017682203712E+02	  +3.8025441533863038E+01	  +2.0000000000000001E-01	
  +8.4000000000000000E+01	  +1.6094999999999999E+01	  +7.0004600690830898E+00	  +8.7323995581547291E-03	  +6.5850000000000000E+00	  +6.9579892075865914E+01	  -2.1798940055070751E+01	  +2.0384560143242868E+03	  +1.5255396953432703E+03	  +2.9524407955387240E+01	  +2.0000000000000001E-01	
  +8.5000000000000000E+01	  +1.6829999999999998E+01	  +7.6671994018129794E+00	  +8.6099420205667763E-03	  +6.0549999999999997E+00	  +6.6863494588938536E+01	  -7.1974270718961328E+00	  +2.6132754205104043E+03	  +2.0395947024581103E+03	  +2.4171288662788470E+01	  +2.0000000000000001E-01	
  +8.6000000000000000E+01	  +1.7574999999999999E+01	  +9.0573974557845531E+00	  +8.4575663148761249E-03	  +6.0400000000000000E+00	  +6.6924059588151195E+01	  +7.8368457431077028E+00	  +2.6483195340274765E+03	  +2.0867273044147109E+03	  +2.4301315768469202E+01	  +2.0000000000000001E-01	
  +8.7000000000000000E+01	  +1.7960000000000001E+01	  +6.4272939251483194E+00	  +8.1466432426967449E-03	  +5.9900000000000002E+00	  +6.9754068167688402E+01	  +2.2401455434421010E+01	  +2.5096504645416126E+03	  +1.9704192666394108E+03	  +2.9840411497348587E+01	  +2.0000000000000001E-01	
  +8.8000000000000000E+01	  +1.7719999999999999E+01	  +4.5823974027068175E+00	  +7.8324052039363389E-03	  +5.9699999999999998E+00	  +7.5027822976410164E+01	  +3.5813790289077104E+01	  +1.9017835518164152E+03	  +1.4947144166226731E+03	  +3.8427678602555162E+01	  +2.0000000000000001E-01	
