 TIME                    	Temperature_ext_C        	Sky_Temperature          	Relative_Humidity        	Wind_velocity            	Solar_zenith_angle       	Solar_Azimut_angle       	Total_titled_surf_radiati	Beam_radiation           	Angle_of_incid_4_surf    	Ground_reflectance       	
  +1.8000000000000000E+01	  +1.3285000000000000E+01	  -7.1010155866872537E-02	  +6.7471497253877672E-03	  +1.8850000000000000E+00	  +8.8375990503686424E+01	  +5.5361693439285652E+01	  +5.5049800280965009E+00	  +0.0000000000000000E+00	  +5.5377591051916504E+01	  +2.0000000000000001E-01	
  +1.9000000000000000E+01	  +1.0465000000000000E+01	  -5.2057858585919803E+00	  +6.3911158272450582E-03	  +2.4249999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.0000000000000000E+01	  +8.8999999999999986E+00	  -9.8681158200092796E+00	  +6.2156843870185430E-03	  +2.5350000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.1000000000000000E+01	  +7.9849999999999994E+00	  -9.8615451549889599E+00	  +6.0747572427889522E-03	  +2.4649999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.2000000000000000E+01	  +7.5049999999999999E+00	  -7.9874586723645962E+00	  +5.8781615634105958E-03	  +2.4500000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.3000000000000000E+01	  +7.0600000000000005E+00	  -6.2009621552548424E+00	  +5.6697299300195007E-03	  +2.8500000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.4000000000000000E+01	  +6.9600000000000000E+00	  -4.8424675053705073E+00	  +5.5677354784088862E-03	  +3.0000000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.5000000000000000E+01	  +6.6899999999999995E+00	  -5.2751253576140584E+00	  +5.3723949203052747E-03	  +2.9849999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.6000000000000000E+01	  +6.3449999999999998E+00	  -4.2672585620615564E+00	  +5.1862121582033982E-03	  +3.2649999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.7000000000000000E+01	  +6.2100000000000000E+00	  -1.4839808143066193E+00	  +5.0779579767299280E-03	  +3.3999999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.8000000000000000E+01	  +6.1449999999999996E+00	  -2.4476523746025123E+00	  +4.9952986024643219E-03	  +3.4299999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +2.9000000000000000E+01	  +6.3499999999999996E+00	  -4.7389719214996830E+00	  +5.0378224796170873E-03	  +3.4050000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.0000000000000000E+01	  +6.6899999999999995E+00	  -3.7138561765170834E+00	  +5.0970165892081460E-03	  +3.3449999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.1000000000000000E+01	  +6.8499999999999996E+00	  -4.4657114045509161E-01	  +5.0907482702698533E-03	  +3.0949999999999998E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.2000000000000000E+01	  +6.8399999999999999E+00	  -1.3746911319318542E+00	  +5.0533571607107074E-03	  +2.6799999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +3.3000000000000000E+01	  +6.5150000000000006E+00	  -6.0447985437564284E+00	  +4.9989153701546340E-03	  +2.5549999999999997E+00	  +8.7993246336234819E+01	  -5.5027339415218719E+01	  +9.2069169473598151E+00	  +0.0000000000000000E+00	  +5.5051915438980600E+01	  +2.0000000000000001E-01	
  +3.4000000000000000E+01	  +7.0800000000000001E+00	  -8.2422376489119529E+00	  +5.0369162452183975E-03	  +2.2850000000000001E+00	  +8.1940942444754072E+01	  -4.7079998469792727E+01	  +1.1806918866357053E+03	  +8.4955662507954605E+02	  +4.7603964488869948E+01	  +2.0000000000000001E-01	
  +3.5000000000000000E+01	  +9.0399999999999991E+00	  -4.4520290599560326E+00	  +5.2484565920403181E-03	  +1.3700000000000001E+00	  +7.4828787862637370E+01	  -3.4996091942930519E+01	  +1.9020129027313192E+03	  +1.4060756039645107E+03	  +3.7754564093609929E+01	  +2.0000000000000001E-01	
  +3.6000000000000000E+01	  +1.0870000000000001E+01	  -8.0503922351539359E-01	  +5.4443895161690598E-03	  +1.1050000000000000E+00	  +6.9694502680697511E+01	  -2.1535722549224797E+01	  +2.1378827837091517E+03	  +1.5263211087301279E+03	  +2.9263261086028972E+01	  +2.0000000000000001E-01	
  +3.7000000000000000E+01	  +1.2320000000000000E+01	  +1.5963349400182665E+00	  +5.6368755600192744E-03	  +1.9800000000000000E+00	  +6.7024137382681943E+01	  -6.9588332281684222E+00	  +2.3456334728817005E+03	  +1.6417070165989301E+03	  +2.3951810287826298E+01	  +2.0000000000000001E-01	
  +3.8000000000000000E+01	  +1.3655000000000001E+01	  +6.3657759725294341E+00	  +5.9109688715694563E-03	  +2.6699999999999999E+00	  +6.7126039093326170E+01	  +8.0346924593772524E+00	  +2.3223862793501135E+03	  +1.6750153194530847E+03	  +2.4172366782532258E+01	  +2.0000000000000001E-01	
  +3.9000000000000000E+01	  +1.4754999999999999E+01	  +7.6274436274319442E+00	  +6.1954936522286182E-03	  +2.6099999999999999E+00	  +6.9987622834488178E+01	  +2.2549810515296137E+01	  +2.2583768371291890E+03	  +1.6588512501755099E+03	  +2.9798141814180823E+01	  +2.0000000000000001E-01	
  +4.0000000000000000E+01	  +1.5160000000000000E+01	  +2.0878964209072137E+00	  +6.6327532529784263E-03	  +2.3899999999999997E+00	  +7.5281834951894552E+01	  +3.5914118098419351E+01	  +1.9829153465911229E+03	  +1.5143184376748040E+03	  +3.8434234414464825E+01	  +2.0000000000000001E-01	
  +4.1000000000000000E+01	  +1.4515000000000001E+01	  -2.9063506654316029E+00	  +6.8793992198113874E-03	  +2.2850000000000001E+00	  +8.2516682535659626E+01	  +4.7900015907435609E+01	  +1.3272299067986055E+03	  +1.0194088766161707E+03	  +4.8339437669099659E+01	  +2.0000000000000001E-01	
  +4.2000000000000000E+01	  +1.2620000000000001E+01	  -6.9640920144820484E-01	  +6.6707119978684217E-03	  +2.2800000000000002E+00	  +8.8311817913415069E+01	  +5.5408004899265300E+01	  +5.5045849175530135E+00	  +0.0000000000000000E+00	  +5.5425153826211101E+01	  +2.0000000000000001E-01	
  +4.3000000000000000E+01	  +1.0480000000000000E+01	  +3.2077139510075199E+00	  +6.4592993506940744E-03	  +2.3100000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.4000000000000000E+01	  +9.1899999999999995E+00	  +3.4291832410907546E+00	  +6.3925498481792933E-03	  +2.0850000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.5000000000000000E+01	  +8.7650000000000006E+00	  +3.1012521063268537E+00	  +6.4216259464513802E-03	  +1.8100000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.6000000000000000E+01	  +8.5999999999999996E+00	  +3.6776464631904560E+00	  +6.4545604297630973E-03	  +1.6299999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.7000000000000000E+01	  +8.3449999999999989E+00	  +3.4424807680688900E+00	  +6.4134899708269385E-03	  +1.8650000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.8000000000000000E+01	  +8.0399999999999991E+00	  +3.7986579820684483E+00	  +6.3511020493940609E-03	  +2.0649999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +4.9000000000000000E+01	  +7.6399999999999997E+00	  +3.3667132468189607E+00	  +6.2472784287955704E-03	  +1.7700000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.0000000000000000E+01	  +6.9849999999999994E+00	  +1.9539536761362228E+00	  +6.0685247487194992E-03	  +1.6499999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.1000000000000000E+01	  +6.3250000000000002E+00	  +1.1779355869186929E+00	  +5.8282004587413205E-03	  +1.6650000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.2000000000000000E+01	  +5.9150000000000000E+00	  +1.3788521419598965E+00	  +5.6661864862901984E-03	  +1.5449999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.3000000000000000E+01	  +5.5549999999999997E+00	  +9.3608223217660225E-01	  +5.5854276483298729E-03	  +8.5999999999999999E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.4000000000000000E+01	  +5.4400000000000004E+00	  +1.6924804225823209E-02	  +5.5985859765333339E-03	  +4.2999999999999999E-01	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.5000000000000000E+01	  +5.5700000000000003E+00	  +8.3936620541788898E-01	  +5.6811937947957832E-03	  +1.2850000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.6000000000000000E+01	  +5.6899999999999995E+00	  +9.1252010676174677E-01	  +5.7302297226625278E-03	  +1.5200000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +5.7000000000000000E+01	  +5.8399999999999999E+00	  +1.0308284909887675E+00	  +5.7914912344685507E-03	  +1.5850000000000000E+00	  +8.7991312712534096E+01	  -5.5159999453634711E+01	  +7.3513554553968099E+00	  +0.0000000000000000E+00	  +5.5184501697511728E+01	  +2.0000000000000001E-01	
  +5.8000000000000000E+01	  +6.6449999999999996E+00	  +1.8780836353879522E+00	  +6.0962251241620802E-03	  +1.8700000000000001E+00	  +8.1928578223590065E+01	  -4.7214744140594384E+01	  +3.5156280695300853E+02	  +1.8400247525943749E+02	  +4.7737857295994367E+01	  +2.0000000000000001E-01	
  +5.9000000000000000E+01	  +8.4800000000000004E+00	  +3.0958234941267051E+00	  +6.7094027957071744E-03	  +1.8750000000000000E+00	  +7.4797266114351316E+01	  -3.5131001816407789E+01	  +8.7908668397192082E+02	  +4.5743039492925647E+02	  +3.7887565284617658E+01	  +2.0000000000000001E-01	
  +6.0000000000000000E+01	  +1.0484999999999999E+01	  +5.2308857566873712E+00	  +7.2909935278405412E-03	  +1.9800000000000000E+00	  +6.9640871274079558E+01	  -2.1666604044002348E+01	  +1.2272705988392975E+03	  +6.4928675010259008E+02	  +2.9390880469585195E+01	  +2.0000000000000001E-01	
  +6.1000000000000000E+01	  +1.2024999999999999E+01	  +6.8319950390253439E+00	  +7.5553897335140221E-03	  +1.8300000000000001E+00	  +6.6947546761963693E+01	  -7.0781737912464697E+00	  +1.3366833447453287E+03	  +7.1662778026077206E+02	  +2.4057856252137981E+01	  +2.0000000000000001E-01	
  +6.2000000000000000E+01	  +1.3234999999999999E+01	  +8.0758754867365496E+00	  +7.6651246479993527E-03	  +1.9950000000000001E+00	  +6.7028693381043269E+01	  +7.9348941227897249E+00	  +1.3691947800884484E+03	  +6.8610245105125466E+02	  +2.4232808877187178E+01	  +2.0000000000000001E-01	
  +6.3000000000000000E+01	  +1.4085000000000001E+01	  +8.9340411053029243E+00	  +7.6049585559648846E-03	  +2.3250000000000002E+00	  +6.9874264344922096E+01	  +2.2474012782314084E+01	  +1.6243039275526212E+03	  +1.0557323571398053E+03	  +2.9815596213064321E+01	  +2.0000000000000001E-01	
  +6.4000000000000000E+01	  +1.4545000000000000E+01	  +1.0088936428332204E+01	  +7.4224547965028352E-03	  +2.1200000000000001E+00	  +7.5157936237537129E+01	  +3.5861768126148014E+01	  +1.6661969789146940E+03	  +1.1619286784693115E+03	  +3.8427695027388857E+01	  +2.0000000000000001E-01	
  +6.5000000000000000E+01	  +1.3670000000000000E+01	  +9.2578968401029442E+00	  +7.3614335366179572E-03	  +1.8500000000000001E+00	  +8.2386835411016122E+01	  +4.7867374207356697E+01	  +1.2515778592193385E+03	  +9.3117576141457346E+02	  +4.8322617902539463E+01	  +2.0000000000000001E-01	
  +6.6000000000000000E+01	  +1.1390000000000001E+01	  +6.2956515201004208E+00	  +7.0170165179461270E-03	  +2.1400000000000001E+00	  +8.8244920008852375E+01	  +5.5462840491315688E+01	  +7.3541226608551007E+00	  +0.0000000000000000E+00	  +5.5481337290217262E+01	  +2.0000000000000001E-01	
  +6.7000000000000000E+01	  +9.7599999999999998E+00	  +4.6451987355766278E+00	  +6.6366961825947528E-03	  +2.2500000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.8000000000000000E+01	  +9.4600000000000009E+00	  +3.7008051516019123E+00	  +6.5819833194183056E-03	  +2.3100000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +6.9000000000000000E+01	  +9.2050000000000001E+00	  +2.7906053888995075E+00	  +6.4733318553540694E-03	  +2.6850000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.0000000000000000E+01	  +8.9050000000000011E+00	  +2.5237884923315619E+00	  +6.4203604638470987E-03	  +2.8950000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.1000000000000000E+01	  +8.9199999999999999E+00	  +3.2718721056609752E+00	  +6.4693415800904019E-03	  +3.2149999999999999E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.2000000000000000E+01	  +8.7199999999999989E+00	  +2.3631325543444177E+00	  +6.3862749842488109E-03	  +3.4550000000000001E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.3000000000000000E+01	  +8.0749999999999993E+00	  +9.2351930833109463E-01	  +6.1826192095528684E-03	  +3.4150000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.4000000000000000E+01	  +7.4150000000000000E+00	  +1.4586839426982579E-01	  +5.9786203441175656E-03	  +3.4900000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.5000000000000000E+01	  +7.1850000000000005E+00	  -9.4046645571091858E-01	  +5.8559035333039505E-03	  +3.5549999999999997E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.6000000000000000E+01	  +7.3300000000000001E+00	  -9.3671240999969996E-01	  +5.7874695313607392E-03	  +3.6849999999999996E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.7000000000000000E+01	  +7.4700000000000006E+00	  -9.7601329207458321E-01	  +5.6839516787104095E-03	  +3.8650000000000002E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.8000000000000000E+01	  +7.5300000000000002E+00	  -3.3551022007310394E-01	  +5.5463061405093524E-03	  +3.7300000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +7.9000000000000000E+01	  +7.6750000000000007E+00	  +4.5417397027404149E-01	  +5.4710521437932981E-03	  +3.5000000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.0000000000000000E+01	  +7.8499999999999996E+00	  -1.1106418152305082E+00	  +5.4386577341270304E-03	  +3.5850000000000000E+00	  +9.0000000000000000E+01	  -9.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000001E-01	
  +8.1000000000000000E+01	  +8.0199999999999996E+00	  -1.8628534130322691E+00	  +5.4705445979736705E-03	  +3.6000000000000001E+00	  +8.7986114452414625E+01	  -5.5300386862603609E+01	  +9.2067990059154852E+00	  +0.0000000000000000E+00	  +5.5324887610183794E+01	  +2.0000000000000001E-01	
  +8.2000000000000000E+01	  +9.0800000000000001E+00	  -7.0956267793241068E-01	  +5.8081049855151258E-03	  +3.4100000000000001E+00	  +8.1909589307115610E+01	  -4.7353088378828140E+01	  +1.1998257486962880E+03	  +8.6927339122582350E+02	  +4.7876132627619974E+01	  +2.0000000000000001E-01	
  +8.3000000000000000E+01	  +1.1225000000000000E+01	  -9.5249032537918765E-01	  +6.1988133623491985E-03	  +3.9299999999999997E+00	  +7.4758713624059865E+01	  -3.5268596852465187E+01	  +1.9830190905030668E+03	  +1.5370330168555545E+03	  +3.8025441533863038E+01	  +2.0000000000000001E-01	
  +8.4000000000000000E+01	  +1.3260000000000000E+01	  -3.1283261759195966E+00	  +6.4110504792413651E-03	  +4.0300000000000002E+00	  +6.9579892075865914E+01	  -2.1798940055070751E+01	  +2.4345547773972962E+03	  +1.8419247245623062E+03	  +2.9524407955387240E+01	  +2.0000000000000001E-01	
  +8.5000000000000000E+01	  +1.4805000000000000E+01	  -3.9598611021303327E+00	  +6.7170171362212396E-03	  +2.9050000000000002E+00	  +6.6863494588938536E+01	  -7.1974270718961328E+00	  +2.9992227232211048E+03	  +2.4008755676278238E+03	  +2.4171288662788470E+01	  +2.0000000000000001E-01	
  +8.6000000000000000E+01	  +1.6100000000000001E+01	  +1.7873945543141190E-01	  +6.8370079792532011E-03	  +1.7650000000000001E+00	  +6.6924059588151195E+01	  +7.8368457431077028E+00	  +2.9509161783104082E+03	  +2.3295226197082466E+03	  +2.4301315768469202E+01	  +2.0000000000000001E-01	
  +8.7000000000000000E+01	  +1.6859999999999999E+01	  +2.8695626046723532E+00	  +6.9351342439578165E-03	  +1.4649999999999999E+00	  +6.9754068167688402E+01	  +2.2401455434421010E+01	  +2.8150621850481684E+03	  +2.3232835727095435E+03	  +2.9840411497348587E+01	  +2.0000000000000001E-01	
  +8.8000000000000000E+01	  +1.6609999999999999E+01	  +6.2032744329133038E-01	  +7.3169530729175159E-03	  +2.2649999999999997E+00	  +7.5027822976410164E+01	  +3.5813790289077104E+01	  +2.2307452379193569E+03	  +1.7992977317080481E+03	  +3.8427678602555162E+01	  +2.0000000000000001E-01	
